date,time,comp,season,team,opponent,venue,round,xg_for,gf_for,ga_for,sh_for,sot_for,dist_for,fk_for,pk_for,xg_against,gf_against,ga_against,sh_against,sot_against,dist_against,fk_against,pk_against
2024-08-16,20:45,Ligue 1,2024-2025,Paris Saint Germain,Le Havre,Away,Matchweek 1,2.9,4,1,14,8,15.2,0,1,0.2,1,4,5.0,2.0,19.1,0.0,0.0
2024-08-23,20:45,Ligue 1,2024-2025,Paris Saint Germain,Montpellier,Home,Matchweek 2,3.8,6,0,27,11,17.0,4,0,0.6,0,6,8.0,3.0,15.9,1.0,0.0
2024-09-01,20:45,Ligue 1,2024-2025,Paris Saint Germain,Lille,Away,Matchweek 3,2.6,3,1,10,6,13.4,0,1,1.4,1,3,8.0,4.0,15.7,0.0,0.0
2024-09-14,21:00,Ligue 1,2024-2025,Paris Saint Germain,Brest,Home,Matchweek 4,2.8,3,1,22,9,16.2,0,0,1.0,1,3,4.0,2.0,26.5,0.0,1.0
2024-09-18,21:00,Champions Lg,2024-2025,Paris Saint Germain,es Girona,Home,League phase,2.1,1,0,26,5,18.0,1,0,0.2,0,1,3.0,1.0,12.1,0.0,0.0
2024-09-21,21:00,Ligue 1,2024-2025,Paris Saint Germain,Reims,Away,Matchweek 5,1.6,1,1,11,4,14.6,0,0,0.3,1,1,8.0,1.0,21.6,0.0,0.0
2024-09-27,21:00,Ligue 1,2024-2025,Paris Saint Germain,Rennes,Home,Matchweek 6,3.0,3,1,23,7,16.0,0,0,1.4,1,3,11.0,4.0,22.5,0.0,1.0
2024-10-01,20:00 (21:00),Champions Lg,2024-2025,Paris Saint Germain,eng Arsenal,Away,League phase,0.4,0,2,10,2,18.2,0,0,0.7,2,0,6.0,5.0,15.7,1.0,0.0
2024-10-06,20:45,Ligue 1,2024-2025,Paris Saint Germain,Nice,Away,Matchweek 7,1.3,1,1,19,7,18.6,0,0,0.5,1,1,9.0,3.0,17.3,0.0,0.0
2024-10-19,21:00,Ligue 1,2024-2025,Paris Saint Germain,Strasbourg,Home,Matchweek 8,3.5,4,2,18,10,11.3,0,0,1.9,2,4,16.0,7.0,15.3,0.0,0.0
2024-10-22,21:00,Champions Lg,2024-2025,Paris Saint Germain,nl PSV Eindhoven,Home,League phase,2.5,1,1,26,8,16.5,1,0,0.2,1,1,8.0,3.0,21.0,0.0,0.0
2024-10-27,20:45,Ligue 1,2024-2025,Paris Saint Germain,Marseille,Away,Matchweek 9,3.1,3,0,19,8,16.1,1,0,0.2,0,3,5.0,1.0,16.3,0.0,0.0
2024-11-02,17:00,Ligue 1,2024-2025,Paris Saint Germain,Lens,Home,Matchweek 10,2.9,1,0,18,8,16.7,0,0,0.7,0,1,13.0,2.0,15.9,0.0,0.0
2024-11-06,21:00,Champions Lg,2024-2025,Paris Saint Germain,es Atlético Madrid,Home,League phase,2.1,1,2,22,9,17.8,0,0,0.7,2,1,4.0,3.0,16.5,0.0,0.0
2024-11-09,21:00,Ligue 1,2024-2025,Paris Saint Germain,Angers,Away,Matchweek 11,3.4,4,2,26,12,15.9,0,0,1.1,2,4,10.0,3.0,16.3,0.0,0.0
2024-11-22,21:00,Ligue 1,2024-2025,Paris Saint Germain,Toulouse,Home,Matchweek 12,1.1,3,0,17,8,17.7,0,0,1.4,0,3,11.0,2.0,18.2,0.0,0.0
2024-11-26,21:00,Champions Lg,2024-2025,Paris Saint Germain,de Bayern Munich,Away,League phase,0.8,0,1,11,3,19.8,0,0,2.4,1,0,18.0,7.0,16.2,0.0,0.0
2024-11-30,21:00,Ligue 1,2024-2025,Paris Saint Germain,Nantes,Home,Matchweek 13,2.6,1,1,24,10,16.5,0,0,0.8,1,1,5.0,2.0,10.8,0.0,0.0
2024-12-06,21:00,Ligue 1,2024-2025,Paris Saint Germain,Auxerre,Away,Matchweek 14,2.5,0,0,24,11,14.7,0,0,0.3,0,0,6.0,2.0,18.7,0.0,0.0
2024-12-10,21:00,Champions Lg,2024-2025,Paris Saint Germain,at RB Salzburg,Away,League phase,3.2,3,0,15,8,13.5,0,0,0.2,0,3,3.0,1.0,20.8,0.0,0.0
2024-12-15,20:45,Ligue 1,2024-2025,Paris Saint Germain,Lyon,Home,Matchweek 15,2.9,3,1,12,5,13.1,0,1,1.5,1,3,7.0,3.0,12.9,0.0,0.0
2024-12-18,21:00,Ligue 1,2024-2025,Paris Saint Germain,Monaco,Away,Matchweek 16,1.8,4,2,17,11,16.7,0,0,2.4,2,4,14.0,4.0,17.1,1.0,1.0
2024-12-22,21:00,Coupe de France,2024-2025,Paris Saint Germain,Lens,Away,Round of 64,,1 (4),1 (3),18,6,,,0,,1 (3),1 (4),12.0,4.0,,,0.0
2025-01-05,17:30,Trophée des Champions,2024-2025,Paris Saint Germain,Monaco,Neutral,Trophée des Champions,,1,0,28,10,,,0,,0,1,12.0,5.0,,,0.0
2025-01-12,20:45,Ligue 1,2024-2025,Paris Saint Germain,Saint-Étienne,Home,Matchweek 17,4.1,2,1,24,8,15.4,0,1,0.4,1,2,8.0,3.0,20.8,1.0,0.0
2025-01-15,21:00,Coupe de France,2024-2025,Paris Saint Germain,FC Espaly,Away,Round of 32,,4,2,13,8,,,1,,2,4,6.0,4.0,,,0.0
2025-01-18,17:00,Ligue 1,2024-2025,Paris Saint Germain,Lens,Away,Matchweek 18,1.2,2,1,9,7,16.5,0,0,0.7,1,2,10.0,5.0,15.3,0.0,0.0
2025-01-22,21:00,Champions Lg,2024-2025,Paris Saint Germain,eng Manchester City,Home,League phase,2.8,4,2,26,8,15.4,0,0,1.7,2,4,9.0,6.0,10.8,0.0,0.0
2025-01-25,21:05,Ligue 1,2024-2025,Paris Saint Germain,Reims,Home,Matchweek 19,1.2,1,1,18,7,17.0,0,0,0.9,1,1,6.0,3.0,16.4,0.0,0.0
2025-01-29,21:00,Champions Lg,2024-2025,Paris Saint Germain,de Stuttgart,Away,League phase,2.4,4,1,13,6,15.9,0,0,0.8,1,4,10.0,2.0,15.9,0.0,0.0
2025-02-01,17:00,Ligue 1,2024-2025,Paris Saint Germain,Brest,Away,Matchweek 20,3.6,5,2,14,7,12.4,0,0,0.9,2,5,14.0,7.0,20.1,0.0,0.0
2025-02-04,21:10,Coupe de France,2024-2025,Paris Saint Germain,Le Mans,Away,Round of 16,,2,0,12,3,,,0,,0,2,9.0,2.0,,,0.0
2025-02-07,21:05,Ligue 1,2024-2025,Paris Saint Germain,Monaco,Home,Matchweek 21,3.1,4,1,16,7,17.8,1,0,0.9,1,4,9.0,3.0,16.5,0.0,0.0
2025-02-11,18:45,Champions Lg,2024-2025,Paris Saint Germain,fr Brest,Away,Knockout phase play-offs,2.6,3,0,15,6,18.1,0,1,0.9,0,3,16.0,2.0,17.1,1.0,0.0
2025-02-15,21:05,Ligue 1,2024-2025,Paris Saint Germain,Toulouse,Away,Matchweek 22,2.4,1,0,20,6,19.7,2,0,0.9,0,1,14.0,4.0,15.0,0.0,0.0
,Time,Comp,2024-2025,Paris Saint Germain,Opponent,Venue,Round,xG,GF,GA,Sh,SoT,Dist,FK,PK,,,,,,,,
2025-02-19,21:00,Champions Lg,2024-2025,Paris Saint Germain,fr Brest,Home,Knockout phase play-offs,3.2,7,0,20,9,13.3,0,0,0.9,0,7,13.0,2.0,16.5,0.0,0.0
2025-02-23,20:45,Ligue 1,2024-2025,Paris Saint Germain,Lyon,Away,Matchweek 23,2.3,3,2,15,7,15.9,0,0,1.8,2,3,14.0,7.0,15.8,0.0,0.0
2025-02-26,21:10,Coupe de France,2024-2025,Paris Saint Germain,Stade Briochin,Away,Quarter-finals,,7,0,20,9,,,1,,0,7,4.0,2.0,,,0.0
2025-03-01,21:05,Ligue 1,2024-2025,Paris Saint Germain,Lille,Home,Matchweek 24,3.4,4,1,26,11,15.3,1,0,1.1,1,4,6.0,2.0,19.4,1.0,0.0
2025-03-05,21:00,Champions Lg,2024-2025,Paris Saint Germain,eng Liverpool,Home,Round of 16,1.6,0,1,27,9,22.2,2,0,0.3,1,0,2.0,1.0,11.2,0.0,0.0
2025-03-08,17:00,Ligue 1,2024-2025,Paris Saint Germain,Rennes,Away,Matchweek 25,3.8,4,1,19,9,17.1,0,0,1.6,1,4,13.0,3.0,13.0,1.0,0.0
2025-03-11,20:00 (21:00),Champions Lg,2024-2025,Paris Saint Germain,eng Liverpool,Away,Round of 16,2.6,1 (4),0 (1),21,8,19.3,1,0,1.5,0 (1),1 (4),19.0,2.0,15.4,0.0,0.0
2025-03-16,20:45,Ligue 1,2024-2025,Paris Saint Germain,Marseille,Home,Matchweek 26,2.6,3,1,16,5,16.0,0,0,1.2,1,3,11.0,2.0,23.2,1.0,0.0
2025-03-29,19:00,Ligue 1,2024-2025,Paris Saint Germain,Saint-Étienne,Away,Matchweek 27,3.3,6,1,21,9,20.0,0,1,1.1,1,6,11.0,2.0,22.2,0.0,0.0
2025-04-01,21:10,Coupe de France,2024-2025,Paris Saint Germain,Dunkerque,Away,Semi-finals,,4,2,30,11,,,0,,2,4,11.0,3.0,,,0.0
2025-04-05,17:00,Ligue 1,2024-2025,Paris Saint Germain,Angers,Home,Matchweek 28,1.9,1,0,20,6,17.2,1,0,0.2,0,1,4.0,0.0,23.3,0.0,0.0
2025-04-09,21:00,Champions Lg,2024-2025,Paris Saint Germain,eng Aston Villa,Home,Quarter-finals,1.9,3,1,29,10,19.2,0,0,0.9,1,3,7.0,2.0,17.4,0.0,0.0
2025-04-15,20:00 (21:00),Champions Lg,2024-2025,Paris Saint Germain,eng Aston Villa,Away,Quarter-finals,1.5,2,3,14,7,18.0,1,0,1.8,3,2,17.0,8.0,14.2,0.0,0.0
2025-04-19,17:00,Ligue 1,2024-2025,Paris Saint Germain,Le Havre,Home,Matchweek 30,3.0,2,1,18,11,14.2,0,0,0.5,1,2,9.0,1.0,18.6,0.0,0.0
2025-04-22,20:45,Ligue 1,2024-2025,Paris Saint Germain,Nantes,Away,Matchweek 29,1.6,1,1,10,5,12.5,0,0,0.5,1,1,8.0,2.0,20.5,0.0,0.0
2025-04-25,20:45,Ligue 1,2024-2025,Paris Saint Germain,Nice,Home,Matchweek 31,3.0,1,3,32,13,16.9,1,0,1.0,3,1,7.0,3.0,12.9,0.0,0.0
2025-04-29,20:00 (21:00),Champions Lg,2024-2025,Paris Saint Germain,eng Arsenal,Away,Semi-finals,1.2,1,0,11,4,19.5,0,0,1.7,0,1,10.0,5.0,16.6,1.0,0.0
2025-05-03,17:00,Ligue 1,2024-2025,Paris Saint Germain,Strasbourg,Away,Matchweek 32,1.7,1,2,20,4,16.6,0,0,0.8,2,1,9.0,2.0,14.4,0.0,0.0
2025-05-07,21:00,Champions Lg,2024-2025,Paris Saint Germain,eng Arsenal,Home,Semi-finals,1.7,2,1,10,5,20.0,0,0,2.8,1,2,19.0,4.0,12.9,0.0,0.0
2025-05-10,21:00,Ligue 1,2024-2025,Paris Saint Germain,Montpellier,Away,Matchweek 33,1.7,4,1,9,7,19.4,0,1,0.6,1,4,9.0,4.0,20.0,0.0,0.0
2025-05-17,21:00,Ligue 1,2024-2025,Paris Saint Germain,Auxerre,Home,Matchweek 34,3.1,3,1,20,8,20.0,2,0,0.6,1,3,7.0,2.0,17.2,0.0,0.0
2025-05-24,21:00,Coupe de France,2024-2025,Paris Saint Germain,Reims,Neutral,Final,,3,0,20,8,,,0,,0,3,4.0,1.0,,,0.0
2025-05-31,21:00,Champions Lg,2024-2025,Paris Saint Germain,it Inter,Neutral,Final,3.1,5,0,23,8,13.9,0,0,0.5,0,5,8.0,2.0,16.0,0.0,0.0
2024-08-17,17:00,Ligue 1,2024-2025,Marseille,Brest,Away,Matchweek 1,2.4,5,1,5,3,20.2,0.0,2,1.3,1,5,9.0,6.0,21.1,0.0,0.0
2024-08-25,20:45,Ligue 1,2024-2025,Marseille,Reims,Home,Matchweek 2,3.0,2,2,21,10,15.7,0.0,0,0.9,2,2,13.0,3.0,18.0,0.0,0.0
2024-08-31,21:00,Ligue 1,2024-2025,Marseille,Toulouse,Away,Matchweek 3,0.8,3,1,12,4,16.4,2.0,0,1.0,1,3,3.0,1.0,16.2,0.0,0.0
2024-09-14,17:00,Ligue 1,2024-2025,Marseille,Nice,Home,Matchweek 4,0.7,2,0,10,5,19.4,0.0,0,1.9,0,2,12.0,4.0,13.6,1.0,0.0
2024-09-22,20:45,Ligue 1,2024-2025,Marseille,Lyon,Away,Matchweek 5,0.8,3,2,9,4,23.4,0.0,0,3.0,2,3,21.0,7.0,16.6,0.0,0.0
2024-09-29,20:45,Ligue 1,2024-2025,Marseille,Strasbourg,Away,Matchweek 6,0.5,0,1,10,3,19.2,0.0,0,1.3,1,0,14.0,6.0,19.2,1.0,0.0
2024-10-04,20:45,Ligue 1,2024-2025,Marseille,Angers,Home,Matchweek 7,0.9,1,1,16,4,19.2,1.0,0,0.8,1,1,10.0,3.0,22.8,1.0,0.0
2024-10-20,20:45,Ligue 1,2024-2025,Marseille,Montpellier,Away,Matchweek 8,3.2,5,0,21,10,14.3,0.0,0,1.3,0,5,13.0,5.0,18.9,1.0,0.0
2024-10-27,20:45,Ligue 1,2024-2025,Marseille,Paris S-G,Home,Matchweek 9,0.2,0,3,5,1,16.3,0.0,0,3.1,3,0,19.0,8.0,16.1,1.0,0.0
2024-11-03,20:45,Ligue 1,2024-2025,Marseille,Nantes,Away,Matchweek 10,1.2,2,1,9,4,19.5,0.0,0,1.4,1,2,7.0,3.0,13.1,0.0,0.0
2024-11-08,20:45,Ligue 1,2024-2025,Marseille,Auxerre,Home,Matchweek 11,2.5,1,3,18,4,16.5,1.0,1,1.9,3,1,10.0,6.0,18.0,0.0,0.0
2024-11-23,17:00,Ligue 1,2024-2025,Marseille,Lens,Away,Matchweek 12,1.2,3,1,10,4,17.9,1.0,0,2.5,1,3,16.0,7.0,15.1,0.0,0.0
2024-12-01,20:45,Ligue 1,2024-2025,Marseille,Monaco,Home,Matchweek 13,1.9,2,1,8,3,19.3,1.0,1,1.0,1,2,7.0,4.0,15.6,0.0,0.0
2024-12-08,20:45,Ligue 1,2024-2025,Marseille,Saint-Étienne,Away,Matchweek 14,2.5,2,0,20,9,16.9,1.0,0,0.1,0,2,3.0,2.0,26.3,0.0,0.0
2024-12-14,17:00,Ligue 1,2024-2025,Marseille,Lille,Home,Matchweek 15,1.2,1,1,9,3,16.3,0.0,0,1.4,1,1,10.0,5.0,16.4,0.0,0.0
2024-12-22,14:45,Coupe de France,2024-2025,Marseille,Saint-Étienne,Away,Round of 64,,4,0,21,8,,,0,,0,4,4.0,2.0,,,0.0
2025-01-05,20:45,Ligue 1,2024-2025,Marseille,Le Havre,Home,Matchweek 16,3.2,5,1,15,8,17.9,0.0,0,0.4,1,5,4.0,1.0,14.7,0.0,0.0
2025-01-11,21:05,Ligue 1,2024-2025,Marseille,Rennes,Away,Matchweek 17,1.7,2,1,13,7,14.9,1.0,0,1.2,1,2,4.0,3.0,17.4,0.0,0.0
2025-01-14,21:10,Coupe de France,2024-2025,Marseille,Lille,Home,Round of 32,,1 (3),1 (4),13,7,,,0,,1 (4),1 (3),11.0,5.0,,,0.0
2025-01-19,20:45,Ligue 1,2024-2025,Marseille,Strasbourg,Home,Matchweek 18,2.8,1,1,17,2,14.9,0.0,1,0.9,1,1,7.0,3.0,19.2,1.0,0.0
2025-01-26,20:45,Ligue 1,2024-2025,Marseille,Nice,Away,Matchweek 19,0.8,0,2,18,6,18.9,1.0,0,1.2,2,0,14.0,5.0,16.6,0.0,0.0
2025-02-02,20:45,Ligue 1,2024-2025,Marseille,Lyon,Home,Matchweek 20,3.2,3,2,20,11,14.7,0.0,0,1.7,2,3,9.0,3.0,19.1,0.0,1.0
2025-02-09,20:45,Ligue 1,2024-2025,Marseille,Angers,Away,Matchweek 21,2.4,2,0,18,8,12.3,0.0,0,0.5,0,2,5.0,0.0,16.3,0.0,0.0
2025-02-15,17:00,Ligue 1,2024-2025,Marseille,Saint-Étienne,Home,Matchweek 22,6.1,5,1,27,12,11.8,0.0,1,1.0,1,5,7.0,2.0,17.5,0.0,0.0
2025-02-22,21:05,Ligue 1,2024-2025,Marseille,Auxerre,Away,Matchweek 23,0.7,0,3,8,2,15.5,0.0,0,2.0,3,0,8.0,4.0,14.8,0.0,1.0
2025-03-02,20:45,Ligue 1,2024-2025,Marseille,Nantes,Home,Matchweek 24,2.1,2,0,21,5,19.5,1.0,0,0.8,0,2,8.0,2.0,17.7,0.0,0.0
2025-03-08,21:05,Ligue 1,2024-2025,Marseille,Lens,Home,Matchweek 25,1.0,0,1,15,6,17.4,0.0,0,0.9,1,0,3.0,2.0,12.2,0.0,0.0
2025-03-16,20:45,Ligue 1,2024-2025,Marseille,Paris S-G,Away,Matchweek 26,1.2,1,3,11,2,23.2,1.0,0,2.6,3,1,16.0,5.0,16.0,0.0,0.0
2025-03-29,17:00,Ligue 1,2024-2025,Marseille,Reims,Away,Matchweek 27,1.1,1,3,20,6,18.5,0.0,0,1.0,3,1,7.0,5.0,16.6,0.0,0.0
2025-04-06,20:45,Ligue 1,2024-2025,Marseille,Toulouse,Home,Matchweek 28,1.0,3,2,9,4,16.3,0.0,0,1.3,2,3,8.0,3.0,17.3,0.0,0.0
2025-04-12,17:00,Ligue 1,2024-2025,Marseille,Monaco,Away,Matchweek 29,1.1,0,3,8,4,14.1,0.0,0,2.6,3,0,14.0,9.0,17.0,0.0,1.0
2025-04-19,21:05,Ligue 1,2024-2025,Marseille,Montpellier,Home,Matchweek 30,3.7,5,1,17,6,13.6,0.0,1,0.3,1,5,6.0,1.0,19.6,1.0,0.0
2025-04-27,20:45,Ligue 1,2024-2025,Marseille,Brest,Home,Matchweek 31,0.9,4,1,11,6,19.8,1.0,0,1.2,1,4,9.0,4.0,11.7,0.0,0.0
2025-05-04,20:45,Ligue 1,2024-2025,Marseille,Lille,Away,Matchweek 32,1.3,1,1,13,6,16.1,1.0,0,0.5,1,1,5.0,1.0,19.5,2.0,0.0
2025-05-10,21:00,Ligue 1,2024-2025,Marseille,Le Havre,Away,Matchweek 33,2.5,3,1,22,5,16.8,1.0,0,0.9,1,3,10.0,3.0,14.3,2.0,0.0
2025-05-17,21:00,Ligue 1,2024-2025,Marseille,Rennes,Home,Matchweek 34,3.9,4,2,15,8,15.7,1.0,1,1.3,2,4,9.0,3.0,18.5,0.0,0.0
2024-08-17,21:00,Ligue 1,2024-2025,Monaco,Saint-Étienne,Home,Matchweek 1,2.0,1,0,17,6,16.1,0,0,0.4,0,1,11.0,4.0,19.8,0.0,0.0
2024-08-24,17:00,Ligue 1,2024-2025,Monaco,Lyon,Away,Matchweek 2,2.2,2,0,21,6,17.9,0,0,0.0,0,2,1.0,0.0,29.7,0.0,0.0
2024-09-01,15:00,Ligue 1,2024-2025,Monaco,Lens,Home,Matchweek 3,1.0,1,1,14,3,19.5,1,0,2.2,1,1,11.0,3.0,17.5,0.0,1.0
2024-09-14,19:00,Ligue 1,2024-2025,Monaco,Auxerre,Away,Matchweek 4,3.4,3,0,19,9,12.9,0,0,0.6,0,3,13.0,3.0,21.7,0.0,0.0
2024-09-19,21:00,Champions Lg,2024-2025,Monaco,es Barcelona,Home,League phase,1.3,2,1,18,8,17.2,1,0,0.4,1,2,4.0,1.0,18.5,1.0,0.0
2024-09-22,15:00,Ligue 1,2024-2025,Monaco,Le Havre,Home,Matchweek 5,1.9,3,1,12,4,16.8,0,0,0.6,1,3,8.0,1.0,19.3,0.0,0.0
2024-09-28,21:00,Ligue 1,2024-2025,Monaco,Montpellier,Home,Matchweek 6,3.2,2,1,21,6,12.3,0,0,0.9,1,2,9.0,3.0,20.4,1.0,0.0
2024-10-02,21:00,Champions Lg,2024-2025,Monaco,hr Dinamo Zagreb,Away,League phase,1.9,2,2,8,3,14.6,0,1,1.0,2,2,7.0,3.0,16.2,0.0,0.0
2024-10-05,21:00,Ligue 1,2024-2025,Monaco,Rennes,Away,Matchweek 7,0.6,2,1,5,2,12.7,0,0,0.7,1,2,14.0,3.0,22.3,0.0,0.0
2024-10-18,20:45,Ligue 1,2024-2025,Monaco,Lille,Home,Matchweek 8,1.2,0,0,14,4,16.1,1,0,0.2,0,0,3.0,1.0,15.9,0.0,0.0
2024-10-22,18:45,Champions Lg,2024-2025,Monaco,rs Red Star,Home,League phase,3.3,5,1,27,8,16.4,0,0,1.0,1,5,4.0,1.0,18.7,0.0,1.0
2024-10-27,17:00,Ligue 1,2024-2025,Monaco,Nice,Away,Matchweek 9,0.5,1,2,11,5,20.0,0,0,1.6,2,1,17.0,9.0,18.8,0.0,0.0
2024-11-01,19:00,Ligue 1,2024-2025,Monaco,Angers,Home,Matchweek 10,1.4,0,1,11,3,18.3,1,0,0.5,1,0,10.0,3.0,21.9,0.0,0.0
2024-11-05,21:00,Champions Lg,2024-2025,Monaco,it Bologna,Away,League phase,0.9,1,0,10,4,19.8,1,0,0.5,0,1,7.0,2.0,16.7,0.0,0.0
2024-11-09,17:00,Ligue 1,2024-2025,Monaco,Strasbourg,Away,Matchweek 11,3.8,3,1,18,7,17.9,1,1,0.6,1,3,5.0,2.0,17.3,0.0,0.0
2024-11-22,19:00,Ligue 1,2024-2025,Monaco,Brest,Home,Matchweek 12,2.6,3,2,10,4,15.8,0,0,1.0,2,3,12.0,4.0,16.1,0.0,0.0
2024-11-27,21:00,Champions Lg,2024-2025,Monaco,pt Benfica,Home,League phase,1.6,2,3,11,5,19.4,1,0,3.0,3,2,18.0,8.0,15.8,0.0,0.0
2024-12-01,20:45,Ligue 1,2024-2025,Monaco,Marseille,Away,Matchweek 13,1.0,1,2,7,4,15.6,0,0,1.9,2,1,8.0,3.0,19.3,1.0,1.0
2024-12-07,17:00,Ligue 1,2024-2025,Monaco,Toulouse,Home,Matchweek 14,3.2,2,0,19,5,14.6,0,0,0.5,0,2,6.0,3.0,17.1,0.0,0.0
2024-12-11,20:00 (21:00),Champions Lg,2024-2025,Monaco,eng Arsenal,Away,League phase,0.5,0,3,7,2,22.0,0,0,2.3,3,0,16.0,8.0,14.2,0.0,0.0
2024-12-14,21:00,Ligue 1,2024-2025,Monaco,Reims,Away,Matchweek 15,1.3,0,0,14,3,17.7,0,0,1.5,0,0,8.0,0.0,13.5,0.0,0.0
2024-12-18,21:00,Ligue 1,2024-2025,Monaco,Paris S-G,Home,Matchweek 16,2.4,2,4,14,4,17.1,1,1,1.8,4,2,17.0,11.0,16.7,0.0,0.0
2024-12-22,14:45,Coupe de France,2024-2025,Monaco,L'Union,Away,Round of 64,,4,1,27,12,,,0,,1,4,6.0,2.0,,,0.0
2025-01-05,17:30,Trophée des Champions,2024-2025,Monaco,Paris S-G,Neutral,Trophée des Champions,,0,1,12,5,,,0,,1,0,28.0,10.0,,,0.0
2025-01-10,19:00,Ligue 1,2024-2025,Monaco,Nantes,Away,Matchweek 17,3.4,2,2,15,6,14.6,1,0,0.8,2,2,10.0,4.0,15.0,0.0,0.0
2025-01-14,20:45,Coupe de France,2024-2025,Monaco,Reims,Away,Round of 32,,1 (1),1 (3),14,4,,,0,,1 (3),1 (1),10.0,3.0,,,0.0
2025-01-17,19:00,Ligue 1,2024-2025,Monaco,Montpellier,Away,Matchweek 18,1.8,1,2,26,11,16.0,0,0,2.4,2,1,12.0,4.0,16.1,2.0,0.0
2025-01-21,18:45,Champions Lg,2024-2025,Monaco,eng Aston Villa,Home,League phase,1.5,1,0,12,4,13.3,1,0,0.9,0,1,10.0,5.0,14.0,1.0,0.0
2025-01-25,17:00,Ligue 1,2024-2025,Monaco,Rennes,Home,Matchweek 19,3.5,3,2,20,9,15.2,0,0,1.8,2,3,14.0,5.0,16.8,0.0,0.0
2025-01-29,21:00,Champions Lg,2024-2025,Monaco,it Inter,Away,League phase,0.2,0,3,4,0,15.4,0,0,3.9,3,0,19.0,6.0,15.7,1.0,1.0
2025-02-01,19:00,Ligue 1,2024-2025,Monaco,Auxerre,Home,Matchweek 20,2.6,4,2,11,6,13.8,1,0,1.2,2,4,11.0,6.0,17.9,0.0,1.0
2025-02-07,21:05,Ligue 1,2024-2025,Monaco,Paris S-G,Away,Matchweek 21,0.9,1,4,9,3,16.5,0,0,3.1,4,1,16.0,7.0,17.8,1.0,0.0
2025-02-12,21:00,Champions Lg,2024-2025,Monaco,pt Benfica,Home,Knockout phase play-offs,0.4,0,1,6,3,15.9,0,0,2.1,1,0,23.0,6.0,15.7,0.0,0.0
2025-02-15,19:00,Ligue 1,2024-2025,Monaco,Nantes,Home,Matchweek 22,4.4,7,1,21,10,15.1,0,1,1.4,1,7,6.0,2.0,14.4,0.0,0.0
2025-02-18,20:00 (21:00),Champions Lg,2024-2025,Monaco,pt Benfica,Away,Knockout phase play-offs,1.5,3,3,15,6,16.9,0,0,1.9,3,3,9.0,6.0,20.0,0.0,1.0
,Time,Comp,2024-2025,Monaco,Opponent,Venue,Round,xG,GF,GA,Sh,SoT,Dist,FK,PK,,,,,,,,
2025-02-22,17:00,Ligue 1,2024-2025,Monaco,Lille,Away,Matchweek 23,2.3,1,2,13,3,12.8,0,0,1.1,2,1,9.0,6.0,17.7,0.0,0.0
2025-02-28,20:45,Ligue 1,2024-2025,Monaco,Reims,Home,Matchweek 24,3.8,3,0,23,9,13.6,0,0,0.6,0,3,9.0,5.0,18.0,0.0,0.0
2025-03-07,20:45,Ligue 1,2024-2025,Monaco,Toulouse,Away,Matchweek 25,2.4,1,1,13,3,12.8,0,0,0.6,1,1,8.0,3.0,17.4,0.0,0.0
2025-03-15,19:00,Ligue 1,2024-2025,Monaco,Angers,Away,Matchweek 26,2.0,2,0,15,4,17.9,0,1,0.5,0,2,6.0,2.0,19.3,0.0,0.0
2025-03-29,21:05,Ligue 1,2024-2025,Monaco,Nice,Home,Matchweek 27,2.4,2,1,16,5,17.8,0,0,0.5,1,2,9.0,4.0,16.4,0.0,0.0
2025-04-05,19:00,Ligue 1,2024-2025,Monaco,Brest,Away,Matchweek 28,1.5,1,2,9,1,15.8,0,1,1.0,2,1,13.0,5.0,18.5,0.0,0.0
2025-04-12,17:00,Ligue 1,2024-2025,Monaco,Marseille,Home,Matchweek 29,2.6,3,0,14,9,17.0,0,1,1.1,0,3,8.0,4.0,14.1,0.0,0.0
2025-04-19,19:00,Ligue 1,2024-2025,Monaco,Strasbourg,Home,Matchweek 30,0.9,0,0,12,4,15.6,0,0,0.4,0,0,5.0,2.0,19.4,0.0,0.0
2025-04-26,19:00,Ligue 1,2024-2025,Monaco,Le Havre,Away,Matchweek 31,2.9,1,1,20,7,13.7,0,0,0.5,1,1,9.0,3.0,21.5,0.0,0.0
2025-05-03,21:05,Ligue 1,2024-2025,Monaco,Saint-Étienne,Away,Matchweek 32,2.0,3,1,12,6,17.1,1,0,0.6,1,3,11.0,1.0,17.8,0.0,0.0
2025-05-10,21:00,Ligue 1,2024-2025,Monaco,Lyon,Home,Matchweek 33,1.2,2,0,11,5,13.0,1,0,0.4,0,2,9.0,4.0,21.7,0.0,0.0
2025-05-17,21:00,Ligue 1,2024-2025,Monaco,Lens,Away,Matchweek 34,0.5,0,4,6,4,19.9,0,0,1.7,4,0,15.0,5.0,18.0,0.0,0.0
2024-08-18,15:00,Ligue 1,2024-2025,Nice,Auxerre,Away,Matchweek 1,0.7,1,2,9,2,14.4,1,0,1.8,2,1,16.0,7.0,16.0,1.0,0.0
2024-08-25,17:00,Ligue 1,2024-2025,Nice,Toulouse,Home,Matchweek 2,1.3,1,1,11,3,13.6,1,0,1.0,1,1,15.0,3.0,17.8,1.0,0.0
2024-09-01,17:00,Ligue 1,2024-2025,Nice,Angers,Away,Matchweek 3,2.2,4,1,14,8,15.3,0,0,1.4,1,4,13.0,6.0,22.7,1.0,1.0
