date,time,comp,opponent,venue,round,season,team,xg_for,gf_for,ga_for,sh_for,sot_for,dist_for,fk_for,pk_for,xg_against,gf_against,ga_against,sh_against,sot_against,dist_against,fk_against,pk_against
2023-10-22,12:30 (10:30),Serie A,Roma,Away,Matchweek 9,2023-2024,Monza,0.4,0,1,11,4,22.6,1,0,1.7,1.0,0.0,21.0,4.0,16.0,1.0,0.0
2023-10-29,15:00 (14:00),Serie A,Udinese,Home,Matchweek 10,2023-2024,Monza,0.5,1,1,10,4,17.0,0,0,1.1,1.0,1.0,10.0,3.0,18.6,0.0,0.0
2023-11-05,12:30 (11:30),Serie A,Hellas Verona,Away,Matchweek 11,2023-2024,Monza,0.9,3,1,12,6,16.1,0,0,1.0,1.0,3.0,16.0,5.0,21.9,0.0,0.0
2023-11-11,20:45 (19:45),Serie A,Torino,Home,Matchweek 12,2023-2024,Monza,0.9,1,1,12,5,19.9,0,0,1.0,1.0,1.0,12.0,5.0,16.8,0.0,0.0
2023-11-26,12:30 (11:30),Serie A,Cagliari,Away,Matchweek 13,2023-2024,Monza,0.7,1,1,12,4,16.7,1,0,1.6,1.0,1.0,17.0,5.0,15.0,1.0,0.0
2023-12-01,20:45 (19:45),Serie A,Juventus,Home,Matchweek 14,2023-2024,Monza,0.7,1,2,16,1,18.6,0,0,2.5,2.0,1.0,17.0,6.0,16.2,1.0,0.0
2023-12-10,15:00 (14:00),Serie A,Genoa,Home,Matchweek 15,2023-2024,Monza,0.4,1,0,6,3,21.0,1,0,1.4,0.0,1.0,16.0,1.0,15.6,1.0,0.0
2023-12-17,12:30 (11:30),Serie A,Milan,Away,Matchweek 16,2023-2024,Monza,1.5,0,3,21,4,17.1,1,0,2.0,3.0,0.0,17.0,9.0,15.7,0.0,0.0
2023-12-22,20:45 (19:45),Serie A,Fiorentina,Home,Matchweek 17,2023-2024,Monza,0.7,0,1,7,2,18.1,1,0,2.0,1.0,0.0,14.0,4.0,18.5,1.0,0.0
2023-12-29,18:30 (17:30),Serie A,Napoli,Away,Matchweek 18,2023-2024,Monza,1.1,0,0,7,2,18.6,0,0,2.0,0.0,0.0,25.0,9.0,16.9,0.0,0.0
2024-01-06,15:00 (14:00),Serie A,Frosinone,Away,Matchweek 19,2023-2024,Monza,1.3,3,2,7,2,13.8,0,0,1.2,2.0,3.0,9.0,4.0,21.6,0.0,1.0
2024-01-13,20:45 (19:45),Serie A,Inter,Home,Matchweek 20,2023-2024,Monza,1.0,1,5,8,1,23.2,1,1,4.3,5.0,1.0,18.0,5.0,19.7,1.0,2.0
2024-01-21,15:00 (14:00),Serie A,Empoli,Away,Matchweek 21,2023-2024,Monza,0.8,0,3,15,5,23.5,1,0,1.3,3.0,0.0,9.0,5.0,16.2,0.0,0.0
2024-01-28,15:00 (14:00),Serie A,Sassuolo,Home,Matchweek 22,2023-2024,Monza,0.4,1,0,12,1,18.7,0,0,0.8,0.0,1.0,14.0,3.0,17.5,1.0,0.0
2024-02-03,15:00 (14:00),Serie A,Udinese,Away,Matchweek 23,2023-2024,Monza,0.1,0,0,3,1,18.4,0,0,0.9,0.0,0.0,21.0,6.0,20.3,0.0,0.0
2024-02-11,15:00 (14:00),Serie A,Hellas Verona,Home,Matchweek 24,2023-2024,Monza,0.7,0,0,11,1,17.7,0,0,0.7,0.0,0.0,10.0,1.0,17.9,1.0,0.0
2024-02-18,20:45 (19:45),Serie A,Milan,Home,Matchweek 25,2023-2024,Monza,1.8,4,2,11,5,18.1,0,1,1.3,2.0,4.0,16.0,6.0,18.6,1.0,0.0
2024-02-24,18:00 (17:00),Serie A,Salernitana,Away,Matchweek 26,2023-2024,Monza,2.4,2,0,17,7,13.1,0,0,0.9,0.0,2.0,11.0,3.0,16.2,0.0,0.0
2024-03-02,18:00 (17:00),Serie A,Roma,Home,Matchweek 27,2023-2024,Monza,0.9,1,4,16,5,18.9,0,0,1.8,4.0,1.0,11.0,5.0,20.0,2.0,1.0
2024-03-09,20:45 (19:45),Serie A,Genoa,Away,Matchweek 28,2023-2024,Monza,1.7,3,2,9,5,15.4,0,0,2.1,2.0,3.0,21.0,4.0,16.8,0.0,0.0
2024-03-16,15:00 (14:00),Serie A,Cagliari,Home,Matchweek 29,2023-2024,Monza,1.0,1,0,15,3,16.5,1,0,0.4,0.0,1.0,10.0,0.0,17.3,1.0,0.0
2024-03-30,15:00 (14:00),Serie A,Torino,Away,Matchweek 30,2023-2024,Monza,0.8,0,1,9,2,16.4,0,0,1.6,1.0,0.0,14.0,5.0,20.1,0.0,1.0
2024-04-07,15:00 (13:00),Serie A,Napoli,Home,Matchweek 31,2023-2024,Monza,0.4,2,4,7,2,18.1,0,0,2.2,4.0,2.0,19.0,8.0,16.4,1.0,0.0
2024-04-13,20:45 (18:45),Serie A,Bologna,Away,Matchweek 32,2023-2024,Monza,0.4,0,0,4,0,17.1,0,0,2.1,0.0,0.0,17.0,7.0,16.2,3.0,0.0
2024-04-21,20:45 (18:45),Serie A,Atalanta,Home,Matchweek 33,2023-2024,Monza,1.1,1,2,17,2,18.4,1,0,1.5,2.0,1.0,12.0,6.0,12.9,0.0,0.0
2024-04-27,15:00 (13:00),Serie A,Lecce,Away,Matchweek 34,2023-2024,Monza,1.1,1,1,8,0,21.1,0,1,0.9,1.0,1.0,12.0,4.0,20.2,0.0,0.0
2024-05-04,18:00 (16:00),Serie A,Lazio,Home,Matchweek 35,2023-2024,Monza,1.7,2,2,17,7,18.9,1,0,1.4,2.0,2.0,9.0,5.0,15.7,0.0,0.0
2024-05-13,20:45 (18:45),Serie A,Fiorentina,Away,Matchweek 36,2023-2024,Monza,0.7,1,2,6,2,11.2,0,0,2.5,2.0,1.0,16.0,9.0,15.3,0.0,0.0
2024-05-19,15:00 (13:00),Serie A,Frosinone,Home,Matchweek 37,2023-2024,Monza,1.0,0,1,14,2,15.4,1,0,2.0,1.0,0.0,16.0,5.0,16.6,0.0,0.0
2024-05-25,18:00 (16:00),Serie A,Juventus,Away,Matchweek 38,2023-2024,Monza,0.6,0,2,12,4,17.4,1,0,0.9,2.0,0.0,12.0,4.0,16.4,0.0,0.0
2023-08-12,21:00 (19:00),Coppa Italia,Ascoli,Home,First round,2023-2024,Hellas Verona,,3,1,16,8,,,1,,1.0,3.0,17.0,4.0,,,1.0
2023-08-19,18:30 (16:30),Serie A,Empoli,Away,Matchweek 1,2023-2024,Hellas Verona,0.5,1,0,10,4,18.2,0,0,0.7,0.0,1.0,10.0,4.0,22.8,2.0,0.0
2023-08-26,20:45 (18:45),Serie A,Roma,Home,Matchweek 2,2023-2024,Hellas Verona,0.7,2,1,5,3,15.9,0,0,1.5,1.0,2.0,23.0,7.0,17.3,2.0,0.0
2023-09-01,18:30 (16:30),Serie A,Sassuolo,Away,Matchweek 3,2023-2024,Hellas Verona,0.6,1,3,11,3,18.8,0,0,1.7,3.0,1.0,15.0,6.0,16.6,1.0,1.0
2023-09-18,20:45 (18:45),Serie A,Bologna,Home,Matchweek 4,2023-2024,Hellas Verona,0.4,0,0,9,1,17.6,0,0,0.6,0.0,0.0,11.0,4.0,20.9,0.0,0.0
2023-09-23,15:00 (13:00),Serie A,Milan,Away,Matchweek 5,2023-2024,Hellas Verona,0.6,0,1,10,2,17.9,0,0,0.9,1.0,0.0,9.0,4.0,13.7,0.0,0.0
2023-09-27,18:30 (16:30),Serie A,Atalanta,Home,Matchweek 6,2023-2024,Hellas Verona,0.5,0,1,11,2,23.1,1,0,1.2,1.0,0.0,8.0,2.0,16.6,0.0,0.0
2023-10-02,18:30 (16:30),Serie A,Torino,Away,Matchweek 7,2023-2024,Hellas Verona,0.3,0,0,5,2,24.4,1,0,0.6,0.0,0.0,8.0,2.0,22.1,0.0,0.0
2023-10-08,15:00 (13:00),Serie A,Frosinone,Away,Matchweek 8,2023-2024,Hellas Verona,0.8,1,2,16,4,22.7,0,0,1.8,2.0,1.0,11.0,2.0,16.6,1.0,0.0
2023-10-21,15:00 (13:00),Serie A,Napoli,Home,Matchweek 9,2023-2024,Hellas Verona,1.3,1,3,15,9,14.8,0,0,2.3,3.0,1.0,22.0,10.0,17.5,2.0,0.0
2023-10-28,20:45 (18:45),Serie A,Juventus,Away,Matchweek 10,2023-2024,Hellas Verona,0.3,0,1,7,1,17.9,0,0,3.3,1.0,0.0,30.0,5.0,17.8,0.0,0.0
2023-10-31,21:00 (20:00),Coppa Italia,Bologna,Away,Second round,2023-2024,Hellas Verona,,0,2,12,4,,,0,,2.0,0.0,10.0,3.0,,,0.0
2023-11-05,12:30 (11:30),Serie A,Monza,Home,Matchweek 11,2023-2024,Hellas Verona,1.0,1,3,16,5,21.9,0,0,0.9,3.0,1.0,12.0,6.0,16.1,0.0,0.0
2023-11-10,20:45 (19:45),Serie A,Genoa,Away,Matchweek 12,2023-2024,Hellas Verona,0.2,0,1,7,1,17.0,0,0,1.6,1.0,0.0,16.0,5.0,16.3,1.0,0.0
2023-11-27,18:30 (17:30),Serie A,Lecce,Home,Matchweek 13,2023-2024,Hellas Verona,1.7,2,2,19,11,17.1,2,0,1.0,2.0,2.0,14.0,5.0,19.0,0.0,0.0
2023-12-03,15:00 (14:00),Serie A,Udinese,Away,Matchweek 14,2023-2024,Hellas Verona,1.3,3,3,12,3,19.8,0,1,1.9,3.0,3.0,12.0,6.0,15.5,1.0,0.0
2023-12-09,15:00 (14:00),Serie A,Lazio,Home,Matchweek 15,2023-2024,Hellas Verona,1.0,1,1,5,1,16.2,0,0,1.0,1.0,1.0,14.0,5.0,17.1,0.0,0.0
2023-12-17,15:00 (14:00),Serie A,Fiorentina,Away,Matchweek 16,2023-2024,Hellas Verona,2.5,0,1,18,6,14.6,1,0,0.5,1.0,0.0,5.0,3.0,12.6,0.0,0.0
2023-12-23,18:00 (17:00),Serie A,Cagliari,Home,Matchweek 17,2023-2024,Hellas Verona,0.9,2,0,13,5,17.4,1,0,0.8,0.0,2.0,12.0,3.0,16.8,0.0,0.0
2023-12-30,18:00 (17:00),Serie A,Salernitana,Home,Matchweek 18,2023-2024,Hellas Verona,0.8,0,1,11,0,14.8,0,0,0.5,1.0,0.0,9.0,3.0,14.4,0.0,0.0
2024-01-06,12:30 (11:30),Serie A,Inter,Away,Matchweek 19,2023-2024,Hellas Verona,1.3,1,2,7,3,15.2,0,0,1.9,2.0,1.0,15.0,6.0,15.2,0.0,0.0
2024-01-13,18:00 (17:00),Serie A,Empoli,Home,Matchweek 20,2023-2024,Hellas Verona,0.8,2,1,11,7,21.5,1,0,0.8,1.0,2.0,14.0,1.0,21.6,1.0,0.0
2024-01-20,18:00 (17:00),Serie A,Roma,Away,Matchweek 21,2023-2024,Hellas Verona,1.1,1,2,11,3,24.3,0,0,0.9,2.0,1.0,9.0,2.0,16.8,0.0,0.0
2024-01-28,15:00 (14:00),Serie A,Frosinone,Home,Matchweek 22,2023-2024,Hellas Verona,2.2,1,1,13,3,20.8,0,1,1.2,1.0,1.0,11.0,6.0,16.5,0.0,0.0
2024-02-04,15:00 (14:00),Serie A,Napoli,Away,Matchweek 23,2023-2024,Hellas Verona,0.9,1,2,12,2,17.4,0,0,1.2,2.0,1.0,19.0,7.0,19.3,0.0,0.0
2024-02-11,15:00 (14:00),Serie A,Monza,Away,Matchweek 24,2023-2024,Hellas Verona,0.7,0,0,10,1,17.9,1,0,0.7,0.0,0.0,11.0,1.0,17.7,0.0,0.0
2024-02-17,18:00 (17:00),Serie A,Juventus,Home,Matchweek 25,2023-2024,Hellas Verona,0.6,2,2,14,9,22.2,1,0,1.8,2.0,2.0,17.0,3.0,19.1,1.0,1.0
2024-02-23,20:45 (19:45),Serie A,Bologna,Away,Matchweek 26,2023-2024,Hellas Verona,0.6,0,2,7,3,20.0,1,0,1.6,2.0,0.0,12.0,3.0,13.2,0.0,0.0
2024-03-03,12:30 (11:30),Serie A,Sassuolo,Home,Matchweek 27,2023-2024,Hellas Verona,0.4,1,0,10,5,26.2,0,0,0.5,0.0,1.0,13.0,2.0,26.8,2.0,0.0
2024-03-10,12:30 (11:30),Serie A,Lecce,Away,Matchweek 28,2023-2024,Hellas Verona,0.6,1,0,13,4,21.7,1,0,1.0,0.0,1.0,15.0,3.0,16.8,0.0,0.0
2024-03-17,15:00 (14:00),Serie A,Milan,Home,Matchweek 29,2023-2024,Hellas Verona,0.5,1,3,15,4,21.9,0,0,2.7,3.0,1.0,18.0,6.0,15.5,0.0,0.0
2024-04-01,15:00 (13:00),Serie A,Cagliari,Away,Matchweek 30,2023-2024,Hellas Verona,1.4,1,1,8,5,16.5,1,0,0.6,1.0,1.0,12.0,2.0,20.3,0.0,0.0
2024-04-07,18:00 (16:00),Serie A,Genoa,Home,Matchweek 31,2023-2024,Hellas Verona,1.3,1,2,12,3,21.5,0,0,2.2,2.0,1.0,11.0,5.0,14.2,0.0,0.0
2024-04-15,20:45 (18:45),Serie A,Atalanta,Away,Matchweek 32,2023-2024,Hellas Verona,1.5,2,2,13,5,17.8,0,0,1.5,2.0,2.0,16.0,9.0,16.9,0.0,0.0
2024-04-20,20:45 (18:45),Serie A,Udinese,Home,Matchweek 33,2023-2024,Hellas Verona,0.8,1,0,16,4,15.0,0,0,1.7,0.0,1.0,18.0,1.0,16.5,1.0,0.0
2024-04-27,20:45 (18:45),Serie A,Lazio,Away,Matchweek 34,2023-2024,Hellas Verona,0.6,0,1,7,1,15.6,0,0,1.1,1.0,0.0,17.0,5.0,17.1,1.0,0.0
2024-05-05,15:00 (13:00),Serie A,Fiorentina,Home,Matchweek 35,2023-2024,Hellas Verona,1.9,2,1,8,3,19.7,0,1,0.9,1.0,2.0,13.0,4.0,19.0,1.0,0.0
2024-05-12,15:00 (13:00),Serie A,Torino,Home,Matchweek 36,2023-2024,Hellas Verona,1.2,1,2,13,5,17.2,0,0,0.5,2.0,1.0,6.0,2.0,10.1,0.0,0.0
2024-05-20,18:30 (16:30),Serie A,Salernitana,Away,Matchweek 37,2023-2024,Hellas Verona,2.1,2,1,17,5,16.7,1,0,0.6,1.0,2.0,9.0,1.0,19.9,0.0,0.0
2024-05-26,20:45 (18:45),Serie A,Inter,Home,Matchweek 38,2023-2024,Hellas Verona,1.7,2,2,18,8,19.1,0,0,2.4,2.0,2.0,15.0,10.0,13.9,1.0,0.0
2023-08-13,21:00 (19:00),Coppa Italia,Como,Home,First round,2023-2024,Lecce,,1,0,25,10,,,0,,0.0,1.0,8.0,3.0,,,0.0
2023-08-20,20:45 (18:45),Serie A,Lazio,Home,Matchweek 1,2023-2024,Lecce,1.4,2,1,23,7,20.4,1,0,1.6,1.0,2.0,10.0,4.0,18.1,1.0,0.0
2023-08-27,18:30 (16:30),Serie A,Fiorentina,Away,Matchweek 2,2023-2024,Lecce,0.3,2,2,6,2,20.1,0,0,1.3,2.0,2.0,10.0,4.0,13.3,1.0,0.0
2023-09-03,20:45 (18:45),Serie A,Salernitana,Home,Matchweek 3,2023-2024,Lecce,1.7,2,0,19,5,21.1,0,1,1.1,0.0,2.0,11.0,4.0,20.9,1.0,0.0
2023-09-17,15:00 (13:00),Serie A,Monza,Away,Matchweek 4,2023-2024,Lecce,0.9,1,1,3,2,22.4,0,1,2.2,1.0,1.0,25.0,5.0,17.1,0.0,0.0
2023-09-22,20:45 (18:45),Serie A,Genoa,Home,Matchweek 5,2023-2024,Lecce,0.9,1,0,18,3,22.4,1,0,0.3,0.0,1.0,8.0,1.0,16.8,1.0,0.0
2023-09-26,20:45 (18:45),Serie A,Juventus,Away,Matchweek 6,2023-2024,Lecce,0.1,0,1,2,0,18.2,0,0,1.4,1.0,0.0,15.0,5.0,18.2,0.0,0.0
2023-09-30,15:00 (13:00),Serie A,Napoli,Home,Matchweek 7,2023-2024,Lecce,0.5,0,4,9,4,17.6,0,0,2.5,4.0,0.0,14.0,5.0,19.0,1.0,1.0
2023-10-06,20:45 (18:45),Serie A,Sassuolo,Home,Matchweek 8,2023-2024,Lecce,1.7,1,1,13,4,15.2,0,0,1.5,1.0,1.0,13.0,0.0,22.7,0.0,1.0
2023-10-23,18:30 (16:30),Serie A,Udinese,Away,Matchweek 9,2023-2024,Lecce,0.8,1,1,12,1,20.4,0,0,2.1,1.0,1.0,11.0,4.0,18.4,1.0,1.0
2023-10-28,18:00 (16:00),Serie A,Torino,Home,Matchweek 10,2023-2024,Lecce,0.5,0,1,11,6,19.0,0,0,0.8,1.0,0.0,10.0,2.0,16.2,1.0,0.0
2023-11-01,18:00 (17:00),Coppa Italia,Parma,Home,Second round,2023-2024,Lecce,,2,4,18,6,,,0,,4.0,2.0,8.0,5.0,,,1.0
2023-11-05,18:00 (17:00),Serie A,Roma,Away,Matchweek 11,2023-2024,Lecce,0.8,1,2,15,4,20.6,1,0,2.0,2.0,1.0,14.0,4.0,16.8,0.0,0.0
2023-11-11,15:00 (14:00),Serie A,Milan,Home,Matchweek 12,2023-2024,Lecce,1.4,2,2,14,5,19.6,1,0,1.1,2.0,2.0,10.0,6.0,15.5,0.0,0.0
2023-11-27,18:30 (17:30),Serie A,Hellas Verona,Away,Matchweek 13,2023-2024,Lecce,1.0,2,2,14,5,19.0,0,0,1.7,2.0,2.0,19.0,11.0,17.1,2.0,0.0
2023-12-03,12:30 (11:30),Serie A,Bologna,Home,Matchweek 14,2023-2024,Lecce,1.5,1,1,13,3,21.8,0,1,1.2,1.0,1.0,11.0,4.0,16.5,1.0,0.0
2023-12-11,18:30 (17:30),Serie A,Empoli,Away,Matchweek 15,2023-2024,Lecce,0.8,1,1,14,5,23.2,0,0,1.4,1.0,1.0,18.0,6.0,16.6,2.0,0.0
2023-12-16,15:00 (14:00),Serie A,Frosinone,Home,Matchweek 16,2023-2024,Lecce,0.7,2,1,17,6,21.1,0,0,1.7,1.0,2.0,10.0,4.0,18.4,0.0,1.0
2023-12-23,18:00 (17:00),Serie A,Inter,Away,Matchweek 17,2023-2024,Lecce,1.3,0,2,11,5,20.2,0,0,2.9,2.0,0.0,20.0,8.0,15.1,1.0,0.0
2023-12-30,12:30 (11:30),Serie A,Atalanta,Away,Matchweek 18,2023-2024,Lecce,1.2,0,1,15,2,21.9,0,0,1.1,1.0,0.0,17.0,3.0,14.5,0.0,0.0
2024-01-06,18:00 (17:00),Serie A,Cagliari,Home,Matchweek 19,2023-2024,Lecce,1.5,1,1,15,2,16.0,0,0,1.0,1.0,1.0,14.0,2.0,23.4,2.0,0.0
2024-01-14,12:30 (11:30),Serie A,Lazio,Away,Matchweek 20,2023-2024,Lecce,1.1,0,1,11,3,15.6,0,0,0.9,1.0,0.0,8.0,2.0,16.9,0.0,0.0
2024-01-21,20:45 (19:45),Serie A,Juventus,Home,Matchweek 21,2023-2024,Lecce,0.6,0,3,12,3,21.9,0,0,2.1,3.0,0.0,15.0,6.0,11.3,0.0,0.0
2024-01-28,12:30 (11:30),Serie A,Genoa,Away,Matchweek 22,2023-2024,Lecce,1.8,1,2,18,4,19.8,2,0,1.7,2.0,1.0,19.0,7.0,18.7,2.0,0.0
2024-02-02,20:45 (19:45),Serie A,Fiorentina,Home,Matchweek 23,2023-2024,Lecce,2.6,3,2,16,8,14.3,1,0,1.1,2.0,3.0,10.0,3.0,18.4,0.0,0.0
2024-02-11,15:00 (14:00),Serie A,Bologna,Away,Matchweek 24,2023-2024,Lecce,1.2,0,4,14,3,19.3,1,0,1.5,4.0,0.0,16.0,6.0,17.1,0.0,0.0
2024-02-16,19:00 (18:00),Serie A,Torino,Away,Matchweek 25,2023-2024,Lecce,0.5,0,2,8,3,17.6,0,0,1.2,2.0,0.0,12.0,4.0,13.8,0.0,0.0
2024-02-25,18:00 (17:00),Serie A,Inter,Home,Matchweek 26,2023-2024,Lecce,1.0,0,4,14,2,16.8,0,0,2.9,4.0,0.0,11.0,7.0,15.6,0.0,0.0
2024-03-03,15:00 (14:00),Serie A,Frosinone,Away,Matchweek 27,2023-2024,Lecce,1.2,1,1,10,4,24.1,0,0,1.3,1.0,1.0,15.0,7.0,21.4,0.0,0.0
2024-03-10,12:30 (11:30),Serie A,Hellas Verona,Home,Matchweek 28,2023-2024,Lecce,1.0,0,1,15,3,16.8,0,0,0.6,1.0,0.0,13.0,4.0,21.7,1.0,0.0
2024-03-16,18:00 (17:00),Serie A,Salernitana,Away,Matchweek 29,2023-2024,Lecce,1.2,1,0,17,4,16.4,0,0,1.2,0.0,1.0,15.0,6.0,13.7,1.0,0.0
2024-04-01,18:00 (16:00),Serie A,Roma,Home,Matchweek 30,2023-2024,Lecce,1.8,0,0,27,6,19.1,0,0,1.3,0.0,0.0,10.0,3.0,18.5,0.0,0.0
2024-04-06,15:00 (13:00),Serie A,Milan,Away,Matchweek 31,2023-2024,Lecce,0.5,0,3,11,7,17.7,0,0,1.5,3.0,0.0,16.0,7.0,18.1,2.0,0.0
2024-04-13,15:00 (13:00),Serie A,Empoli,Home,Matchweek 32,2023-2024,Lecce,2.6,1,0,14,7,12.6,0,0,0.1,0.0,1.0,3.0,0.0,23.0,1.0,0.0
2024-04-21,12:30 (10:30),Serie A,Sassuolo,Away,Matchweek 33,2023-2024,Lecce,2.3,3,0,14,7,13.5,0,0,0.6,0.0,3.0,10.0,3.0,18.9,0.0,0.0
2024-04-27,15:00 (13:00),Serie A,Monza,Home,Matchweek 34,2023-2024,Lecce,0.9,1,1,12,4,20.2,0,0,1.1,1.0,1.0,8.0,0.0,21.1,0.0,1.0
2024-05-05,12:30 (10:30),Serie A,Cagliari,Away,Matchweek 35,2023-2024,Lecce,1.8,1,1,16,3,13.7,1,0,1.0,1.0,1.0,9.0,3.0,20.1,0.0,0.0
2024-05-13,18:30 (16:30),Serie A,Udinese,Home,Matchweek 36,2023-2024,Lecce,0.4,0,2,9,2,18.6,1,0,1.4,2.0,0.0,16.0,3.0,19.6,1.0,0.0
2024-05-18,18:00 (16:00),Serie A,Atalanta,Home,Matchweek 37,2023-2024,Lecce,1.3,0,2,11,3,16.4,1,0,1.6,2.0,0.0,19.0,9.0,16.3,0.0,0.0
2024-05-26,18:00 (16:00),Serie A,Napoli,Away,Matchweek 38,2023-2024,Lecce,0.5,0,0,10,0,20.1,0,0,1.5,0.0,0.0,24.0,5.0,16.4,1.0,0.0
2023-08-11,18:00 (16:00),Coppa Italia,Catanzaro,Home,First round,2023-2024,Udinese,,4,1,17,8,,,1,,1.0,4.0,6.0,3.0,,,0.0
2023-08-20,20:45 (18:45),Serie A,Juventus,Home,Matchweek 1,2023-2024,Udinese,1.0,0,3,18,5,22.8,1,0,1.8,3.0,0.0,8.0,3.0,17.0,0.0,1.0
2023-08-28,18:30 (16:30),Serie A,Salernitana,Away,Matchweek 2,2023-2024,Udinese,0.8,1,1,14,6,21.3,1,0,0.5,1.0,1.0,9.0,4.0,21.2,0.0,0.0
2023-09-02,18:30 (16:30),Serie A,Frosinone,Home,Matchweek 3,2023-2024,Udinese,1.5,0,0,12,6,16.4,1,0,1.8,0.0,0.0,12.0,1.0,12.6,0.0,0.0
2023-09-17,12:30 (10:30),Serie A,Cagliari,Away,Matchweek 4,2023-2024,Udinese,0.7,0,0,11,1,13.2,0,0,1.6,0.0,0.0,10.0,1.0,13.7,0.0,0.0
2023-09-24,15:00 (13:00),Serie A,Fiorentina,Home,Matchweek 5,2023-2024,Udinese,2.2,0,2,20,8,14.6,1,0,0.5,2.0,0.0,6.0,2.0,19.1,0.0,0.0
2023-09-27,20:45 (18:45),Serie A,Napoli,Away,Matchweek 6,2023-2024,Udinese,0.7,1,4,13,3,19.3,0,0,3.3,4.0,1.0,22.0,9.0,17.5,1.0,1.0
2023-10-01,15:00 (13:00),Serie A,Genoa,Home,Matchweek 7,2023-2024,Udinese,1.3,2,2,11,2,17.1,1,0,0.8,2.0,2.0,8.0,4.0,17.4,0.0,0.0
2023-10-06,18:30 (16:30),Serie A,Empoli,Away,Matchweek 8,2023-2024,Udinese,0.7,0,0,11,1,18.4,0,0,1.3,0.0,0.0,18.0,3.0,17.6,0.0,0.0
2023-10-23,18:30 (16:30),Serie A,Lecce,Home,Matchweek 9,2023-2024,Udinese,2.1,1,1,11,4,18.4,1,1,0.8,1.0,1.0,12.0,1.0,20.4,0.0,0.0
2023-10-29,15:00 (14:00),Serie A,Monza,Away,Matchweek 10,2023-2024,Udinese,1.1,1,1,10,3,18.6,0,0,0.5,1.0,1.0,10.0,4.0,17.0,0.0,0.0
2023-11-01,21:00 (20:00),Coppa Italia,Cagliari,Home,Second round,2023-2024,Udinese,,1,2,8,1,,,0,,2.0,1.0,26.0,10.0,,,0.0
2023-11-04,20:45 (19:45),Serie A,Milan,Away,Matchweek 11,2023-2024,Udinese,1.4,1,0,11,1,18.9,1,1,0.9,0.0,1.0,14.0,4.0,18.6,0.0,0.0
2023-11-12,15:00 (14:00),Serie A,Atalanta,Home,Matchweek 12,2023-2024,Udinese,1.5,1,1,12,4,23.6,0,0,0.7,1.0,1.0,8.0,2.0,10.8,0.0,0.0
2023-11-26,18:00 (17:00),Serie A,Roma,Away,Matchweek 13,2023-2024,Udinese,0.5,1,3,6,2,20.2,0,0,1.4,3.0,1.0,12.0,5.0,14.1,0.0,0.0
2023-12-03,15:00 (14:00),Serie A,Hellas Verona,Home,Matchweek 14,2023-2024,Udinese,1.9,3,3,12,6,15.5,1,0,1.3,3.0,3.0,12.0,3.0,19.8,0.0,1.0
2023-12-09,20:45 (19:45),Serie A,Inter,Away,Matchweek 15,2023-2024,Udinese,0.8,0,4,11,1,20.1,0,0,3.5,4.0,0.0,16.0,7.0,16.7,0.0,1.0
2023-12-17,15:00 (14:00),Serie A,Sassuolo,Home,Matchweek 16,2023-2024,Udinese,0.8,2,2,9,7,17.0,0,0,3.0,2.0,2.0,19.0,5.0,19.2,2.0,2.0
2023-12-23,15:00 (14:00),Serie A,Torino,Away,Matchweek 17,2023-2024,Udinese,0.9,1,1,10,4,15.5,0,0,1.0,1.0,1.0,14.0,4.0,19.9,1.0,0.0
2023-12-30,15:00 (14:00),Serie A,Bologna,Home,Matchweek 18,2023-2024,Udinese,1.1,3,0,15,7,19.8,0,0,0.9,0.0,3.0,14.0,5.0,17.0,1.0,0.0
2024-01-07,15:00 (14:00),Serie A,Lazio,Home,Matchweek 19,2023-2024,Udinese,0.7,1,2,13,2,19.8,1,0,0.5,2.0,1.0,7.0,2.0,18.7,1.0,0.0
2024-01-14,18:00 (17:00),Serie A,Fiorentina,Away,Matchweek 20,2023-2024,Udinese,1.2,2,2,12,6,17.9,2,0,1.3,2.0,2.0,9.0,2.0,20.1,0.0,1.0
2024-01-20,20:45 (19:45),Serie A,Milan,Home,Matchweek 21,2023-2024,Udinese,0.6,2,3,11,6,20.8,0,0,2.6,3.0,2.0,15.0,7.0,12.3,0.0,0.0
2024-01-27,15:00 (14:00),Serie A,Atalanta,Away,Matchweek 22,2023-2024,Udinese,0.6,0,2,13,5,24.8,1,0,1.1,2.0,0.0,14.0,11.0,15.6,0.0,0.0
2024-02-03,15:00 (14:00),Serie A,Monza,Home,Matchweek 23,2023-2024,Udinese,0.9,0,0,21,6,20.3,0,0,0.1,0.0,0.0,3.0,1.0,18.4,0.0,0.0
2024-02-12,20:45 (19:45),Serie A,Juventus,Away,Matchweek 24,2023-2024,Udinese,0.7,1,0,8,1,18.2,2,0,1.7,0.0,1.0,14.0,6.0,16.6,0.0,0.0
2024-02-18,15:00 (14:00),Serie A,Cagliari,Home,Matchweek 25,2023-2024,Udinese,1.0,1,1,17,3,19.6,1,0,0.2,1.0,1.0,5.0,2.0,18.2,1.0,0.0
2024-02-24,20:45 (19:45),Serie A,Genoa,Away,Matchweek 26,2023-2024,Udinese,0.3,0,2,5,1,15.5,0,0,1.3,2.0,0.0,19.0,4.0,16.7,2.0,0.0
