date,time,season,comp,round,home_team,away_team,gf_home,ga_home,xg_home,gf_away,ga_away,xg_away,result_home,xg_home_roll5,xg_away_roll5,xg_home_roll10,xg_away_roll10,gf_home_roll5,gf_away_roll5,gf_home_roll10,gf_away_roll10,ga_home_roll5,ga_away_roll5,ga_home_roll10,ga_away_roll10,xg_conceded_home_roll5,xg_conceded_away_roll5,xg_conceded_home_roll10,xg_conceded_away_roll10,avg_goals_for_prev_home,avg_goals_against_prev_home,avg_goals_for_prev_away,avg_goals_against_prev_away,avg_goals_for_curr_home,avg_goals_against_curr_home,avg_goals_for_curr_away,avg_goals_against_curr_away,matches_played_home,matches_played_away,avg_goals_for_home,avg_goals_against_home,avg_goals_for_away,avg_goals_against_away,home_advantage
2025-01-18,15:00 (14:00),2024-2025,Serie A,21,Bologna,Monza,3.0,1.0,1.8,1.0,3.0,0.5,1.0,1.54,1.24,1.5,1.19,1.8,1.2,1.8,0.9,1.4,1.8,1.4,1.5,1.04,1.38,1.06,1.45,,,,,1.5,1.24,0.74,1.82,19,20,1.5,1.24,0.74,1.82,0.76
2025-01-18,20:45 (19:45),2024-2025,Serie A,21,Atalanta,Napoli,2.0,3.0,0.7,3.0,2.0,0.8,-1.0,1.42,1.6,1.53,1.28,1.2,2.2,1.8,1.4,0.8,0.4,0.7,0.7,1.26,0.78,0.97,0.78,,,,,2.05,0.97,1.55,0.71,20,20,2.05,0.97,1.55,0.71,0.5
2025-01-19,15:00 (14:00),2024-2025,Serie A,21,Cagliari,Lecce,4.0,1.0,2.6,1.0,4.0,0.4,1.0,1.0,0.94,1.26,1.01,0.8,1.2,1.1,1.0,1.6,1.2,1.6,1.3,2.06,1.34,1.92,1.43,,,,,1.05,1.47,0.71,1.53,20,20,1.05,1.47,0.71,1.53,0.34
2025-01-19,15:00 (14:00),2024-2025,Serie A,21,Parma,Venezia,1.0,1.0,1.6,1.0,1.0,1.1,0.0,0.9,0.66,0.92,0.83,0.8,1.0,1.1,0.8,2.0,1.2,1.9,1.5,2.5,1.96,2.17,1.81,,,,,1.16,1.53,0.84,1.47,20,20,1.16,1.53,0.84,1.47,0.32
2025-01-19,18:00 (17:00),2024-2025,Serie A,21,Hellas Verona,Lazio,0.0,3.0,1.3,3.0,0.0,1.5,-1.0,1.08,0.8,0.9,1.33,1.2,0.8,1.1,1.2,1.4,2.2,2.2,1.5,1.36,1.7,1.67,1.19,,,,,0.89,1.74,1.61,1.29,20,20,0.89,1.74,1.61,1.29,-0.72
2025-01-19,12:30 (11:30),2024-2025,Serie A,21,Fiorentina,Torino,1.0,1.0,1.5,1.0,1.0,0.4,0.0,1.3,0.72,1.06,0.65,0.8,0.8,1.2,0.5,2.0,1.0,1.1,1.0,1.18,0.86,0.97,0.94,,,,,1.58,1.08,1.03,1.18,19,20,1.58,1.08,1.03,1.18,0.55
2025-01-19,20:45 (19:45),2024-2025,Serie A,21,Internazionale,Empoli,3.0,1.0,2.1,1.0,3.0,0.4,1.0,2.08,1.28,2.04,0.95,2.8,1.0,2.7,1.2,0.4,2.0,0.4,1.6,0.4,1.28,0.49,1.24,,,,,2.08,0.92,0.87,1.55,19,20,2.08,0.92,0.87,1.55,1.21
2025-01-20,20:45 (19:45),2024-2025,Serie A,21,Como,Udinese,4.0,1.0,1.4,1.0,4.0,0.6,1.0,1.38,1.06,1.21,0.89,1.2,1.0,1.0,0.9,1.0,1.2,1.2,1.4,0.82,1.22,0.8,1.13,,,,,1.29,1.37,1.08,1.47,20,20,1.29,1.37,1.08,1.47,0.21
2025-01-24,20:45 (19:45),2024-2025,Serie A,22,Torino,Cagliari,2.0,0.0,1.5,0.0,2.0,0.3,1.0,0.6,1.24,0.63,1.49,0.8,1.6,0.6,1.4,1.2,1.6,1.0,1.5,1.04,1.84,1.03,1.67,,,,,1.03,1.18,1.05,1.47,21,21,1.03,1.18,1.05,1.47,-0.02
2025-01-25,18:00 (17:00),2024-2025,Serie A,22,Napoli,Juventus,2.0,1.0,2.3,1.0,2.0,0.8,1.0,1.32,1.36,1.28,1.33,2.2,1.6,1.7,1.5,0.6,1.0,0.6,1.0,0.64,1.04,0.73,0.87,,,,,1.55,0.71,1.53,0.92,21,21,1.55,0.71,1.53,0.92,0.02
2025-01-25,15:00 (14:00),2024-2025,Serie A,22,Como,Atalanta,1.0,2.0,0.8,2.0,1.0,1.0,-1.0,1.42,1.26,1.31,1.48,1.6,1.4,1.4,1.7,1.2,1.4,1.2,1.0,0.88,1.14,0.8,0.97,,,,,1.29,1.37,2.05,0.97,21,21,1.29,1.37,2.05,0.97,-0.76
2025-01-25,20:45 (19:45),2024-2025,Serie A,22,Empoli,Bologna,1.0,1.0,0.6,1.0,1.0,0.7,0.0,1.24,1.66,0.93,1.54,1.2,2.2,1.2,2.0,2.4,1.6,1.9,1.5,1.5,0.94,1.41,1.04,,,,,0.87,1.55,1.5,1.24,21,20,0.87,1.55,1.5,1.24,-0.63
2025-01-26,20:45 (19:45),2024-2025,Serie A,22,Lazio,Fiorentina,1.0,2.0,1.4,2.0,1.0,0.7,-1.0,1.02,1.4,1.19,1.16,1.4,1.0,1.3,1.2,1.0,2.0,1.4,1.2,1.56,1.02,1.29,0.92,,,,,1.61,1.29,1.58,1.08,21,20,1.61,1.29,1.58,1.08,0.03
2025-01-26,15:00 (14:00),2024-2025,Serie A,22,Udinese,Roma,1.0,2.0,0.8,2.0,1.0,2.7,-1.0,0.9,2.16,0.89,1.52,1.0,2.6,1.0,1.9,1.4,0.8,1.6,1.3,1.06,1.14,1.14,1.22,,,,,1.08,1.47,1.47,0.92,21,21,1.08,1.47,1.47,0.92,-0.39
2025-01-26,12:30 (11:30),2024-2025,Serie A,22,Milan,Parma,3.0,2.0,2.2,2.0,3.0,1.6,1.0,1.52,0.84,1.53,0.97,1.0,0.6,1.2,1.2,1.0,1.6,1.0,1.9,0.98,2.2,0.99,2.14,,,,,1.61,1.13,1.16,1.53,20,21,1.61,1.13,1.16,1.53,0.45
2025-01-26,18:00 (17:00),2024-2025,Serie A,22,Lecce,Internazionale,0.0,4.0,0.9,4.0,0.0,2.1,-1.0,0.72,2.1,0.98,2.14,1.0,2.2,1.1,2.7,1.8,0.6,1.6,0.5,1.74,0.4,1.55,0.5,,,,,0.71,1.53,2.08,0.92,21,20,0.71,1.53,2.08,0.92,-1.37
2025-01-27,18:30 (17:30),2024-2025,Serie A,22,Venezia,Hellas Verona,1.0,1.0,0.6,1.0,1.0,1.6,0.0,0.8,0.82,0.84,0.92,0.8,0.6,0.9,0.8,1.0,1.6,1.5,2.3,1.86,1.28,1.73,1.65,,,,,0.84,1.47,0.89,1.74,21,21,0.84,1.47,0.89,1.74,-0.05
2025-01-27,20:45 (19:45),2024-2025,Serie A,22,Genoa,Monza,2.0,0.0,2.6,0.0,2.0,0.4,1.0,1.12,1.22,1.06,1.12,1.0,1.2,1.0,1.0,1.2,2.0,0.9,1.7,1.02,1.44,1.14,1.38,,,,,0.97,1.29,0.74,1.82,21,21,0.97,1.29,0.74,1.82,0.23
2025-01-31,20:45 (19:45),2024-2025,Serie A,23,Parma,Lecce,1.0,3.0,1.9,3.0,1.0,0.7,-1.0,1.08,0.76,1.03,0.91,1.0,0.8,1.2,1.0,1.2,2.2,2.1,1.9,1.56,1.84,2.28,1.7,,,,,1.16,1.53,0.71,1.53,22,22,1.16,1.53,0.71,1.53,0.45
2025-02-01,18:00 (17:00),2024-2025,Serie A,23,Atalanta,Torino,1.0,1.0,2.9,1.0,1.0,0.6,-1.0,1.2,0.84,1.49,0.74,1.2,1.2,1.7,0.8,1.2,0.8,1.0,0.8,1.04,0.76,0.97,0.89,,,,,2.05,0.97,1.03,1.18,22,22,2.05,0.97,1.03,1.18,1.02
2025-02-01,15:00 (14:00),2024-2025,Serie A,23,Udinese,Venezia,3.0,2.0,0.6,2.0,3.0,1.2,1.0,0.88,0.62,0.89,0.82,0.8,0.6,1.0,0.9,1.6,1.0,1.6,1.4,1.18,1.76,1.32,1.79,,,,,1.08,1.47,0.84,1.47,22,22,1.08,1.47,0.84,1.47,0.24
2025-02-01,15:00 (14:00),2024-2025,Serie A,23,Monza,Hellas Verona,0.0,1.0,0.4,1.0,0.0,0.9,-1.0,1.04,1.0,1.06,1.04,1.0,0.8,1.0,0.8,2.0,1.6,1.8,2.1,1.6,1.24,1.48,1.52,,,,,0.74,1.82,0.89,1.74,22,22,0.74,1.82,0.89,1.74,-0.15
2025-02-01,20:45 (19:45),2024-2025,Serie A,23,Bologna,Como,2.0,0.0,1.5,0.0,2.0,0.5,1.0,1.46,1.52,1.44,1.25,2.0,1.8,1.8,1.4,1.8,1.2,1.4,1.3,1.0,0.76,0.97,0.81,,,,,1.5,1.24,1.29,1.37,21,22,1.5,1.24,1.29,1.37,0.21
2025-02-02,15:00 (14:00),2024-2025,Serie A,23,Fiorentina,Genoa,2.0,1.0,0.7,1.0,2.0,1.6,1.0,1.12,1.44,1.17,1.23,1.2,1.2,1.3,1.1,1.8,0.8,1.3,0.8,1.12,0.86,1.0,1.04,,,,,1.58,1.08,0.97,1.29,21,22,1.58,1.08,0.97,1.29,0.61
2025-02-02,20:45 (19:45),2024-2025,Serie A,23,Roma,Napoli,1.0,1.0,0.5,1.0,1.0,0.4,-1.0,1.62,1.54,1.66,1.44,2.0,2.2,1.9,1.8,1.0,0.6,1.1,0.6,1.22,0.6,1.13,0.66,,,,,1.47,0.92,1.55,0.71,22,22,1.47,0.92,1.55,0.71,-0.08
2025-02-02,12:30 (11:30),2024-2025,Serie A,23,Juventus,Empoli,4.0,1.0,1.8,1.0,4.0,0.8,1.0,1.16,1.1,1.24,0.93,1.4,1.0,1.4,1.2,1.2,2.0,1.2,1.9,1.24,1.38,1.06,1.32,,,,,1.53,0.92,0.87,1.55,22,22,1.53,0.92,0.87,1.55,0.66
2025-02-02,18:00 (17:00),2024-2025,Serie A,23,Milan,Internazionale,1.0,1.0,0.6,1.0,1.0,1.3,-1.0,1.8,2.2,1.42,2.11,1.4,2.6,1.2,3.0,1.4,0.6,0.9,0.5,1.16,0.52,0.98,0.49,,,,,1.61,1.13,2.08,0.92,21,21,1.61,1.13,2.08,0.92,-0.47
2025-02-03,20:45 (19:45),2024-2025,Serie A,23,Cagliari,Lazio,1.0,2.0,1.6,2.0,1.0,1.5,-1.0,0.88,0.98,1.35,1.17,1.4,1.2,1.1,1.3,1.6,1.2,1.4,1.6,1.84,1.56,1.49,1.26,,,,,1.05,1.47,1.61,1.29,22,22,1.05,1.47,1.61,1.29,-0.56
2025-02-06,20:45 (19:45),2024-2025,Serie A,14,Fiorentina,Internazionale,3.0,0.0,1.0,0.0,3.0,0.4,1.0,1.06,1.82,1.05,2.09,1.2,2.2,1.2,3.0,1.6,0.8,1.3,0.5,1.14,0.58,1.12,0.48,,,,,1.58,1.08,2.08,0.92,22,22,1.58,1.08,2.08,0.92,-0.5
2025-02-07,20:45 (19:45),2024-2025,Serie A,24,Como,Juventus,1.0,2.0,0.9,2.0,1.0,1.1,-1.0,1.22,1.22,1.19,1.38,1.4,1.8,1.4,1.8,1.6,1.0,1.3,1.3,0.98,1.2,0.88,1.11,,,,,1.29,1.37,1.53,0.92,23,23,1.29,1.37,1.53,0.92,-0.24
2025-02-08,15:00 (14:00),2024-2025,Serie A,24,Hellas Verona,Atalanta,0.0,5.0,1.6,5.0,0.0,2.2,-1.0,1.02,1.24,1.08,1.51,0.4,1.2,0.9,1.5,1.2,1.2,1.6,1.0,0.88,1.04,1.24,0.96,,,,,0.89,1.74,2.05,0.97,23,23,0.89,1.74,2.05,0.97,-1.16
2025-02-08,18:00 (17:00),2024-2025,Serie A,24,Empoli,Milan,0.0,2.0,0.7,2.0,0.0,1.3,-1.0,1.0,1.54,1.0,1.45,1.0,1.4,1.2,1.3,2.4,1.4,2.2,1.0,1.38,1.16,1.42,1.07,,,,,0.87,1.55,1.61,1.13,23,22,0.87,1.55,1.61,1.13,-0.74
2025-02-08,20:45 (19:45),2024-2025,Serie A,24,Torino,Genoa,1.0,1.0,0.7,1.0,1.0,0.3,0.0,0.84,1.4,0.7,1.22,1.0,1.0,0.8,1.0,0.6,1.0,0.8,0.8,1.2,0.74,1.09,0.81,,,,,1.03,1.18,0.97,1.29,23,23,1.03,1.18,0.97,1.29,0.06
2025-02-09,12:30 (11:30),2024-2025,Serie A,24,Venezia,Roma,0.0,1.0,0.7,1.0,0.0,1.6,-1.0,0.82,1.46,0.69,1.65,1.0,2.0,1.1,2.0,1.4,1.0,1.6,1.1,1.5,0.92,1.78,1.03,,,,,0.84,1.47,1.47,0.92,23,23,0.84,1.47,1.47,0.92,-0.63
2025-02-09,18:00 (17:00),2024-2025,Serie A,24,Lecce,Bologna,0.0,0.0,0.4,0.0,0.0,0.8,0.0,0.82,1.32,0.91,1.58,1.4,2.0,1.2,2.0,2.0,1.2,2.0,1.1,1.82,0.94,1.64,0.82,,,,,0.71,1.53,1.5,1.24,23,22,0.71,1.53,1.5,1.24,-0.79
2025-02-09,15:00 (14:00),2024-2025,Serie A,24,Cagliari,Parma,2.0,1.0,1.2,1.0,2.0,0.8,1.0,1.14,1.18,1.21,1.15,1.6,0.8,1.0,1.2,1.4,1.6,1.4,2.1,1.5,1.26,1.47,2.08,,,,,1.05,1.47,1.16,1.53,23,23,1.05,1.47,1.16,1.53,-0.11
2025-02-09,20:45 (19:45),2024-2025,Serie A,24,Napoli,Udinese,1.0,1.0,1.1,1.0,1.0,0.8,0.0,1.24,0.86,1.34,0.87,2.2,1.0,1.8,1.2,0.8,1.6,0.7,1.7,0.66,1.3,0.65,1.43,,,,,1.55,0.71,1.08,1.47,23,23,1.55,0.71,1.08,1.47,0.47
2025-02-09,15:00 (14:00),2024-2025,Serie A,24,Lazio,Monza,5.0,1.0,3.2,1.0,5.0,0.9,1.0,1.16,0.68,1.12,1.01,1.4,0.8,1.2,0.9,1.2,1.8,1.7,1.8,1.34,1.5,1.41,1.47,,,,,1.61,1.29,0.74,1.82,23,23,1.61,1.29,0.74,1.82,0.87
2025-02-10,20:45 (19:45),2024-2025,Serie A,24,Internazionale,Fiorentina,2.0,1.0,2.2,1.0,2.0,0.9,1.0,1.52,1.06,1.81,1.07,2.0,1.8,2.5,1.3,1.4,1.0,0.8,1.3,0.7,0.9,0.53,1.05,,,,,2.08,0.92,1.58,1.08,23,23,2.08,0.92,1.58,1.08,0.5
2025-02-14,20:45 (19:45),2024-2025,Serie A,25,Bologna,Torino,3.0,2.0,2.3,2.0,3.0,1.0,1.0,1.08,0.76,1.34,0.74,1.6,1.2,1.7,0.9,0.8,0.8,1.1,0.8,0.74,1.18,0.82,0.98,,,,,1.5,1.24,1.03,1.18,23,24,1.5,1.24,1.03,1.18,0.47
2025-02-15,18:00 (17:00),2024-2025,Serie A,25,Lazio,Napoli,2.0,2.0,0.7,2.0,2.0,0.3,0.0,1.62,1.14,1.19,1.31,2.4,1.8,1.6,1.8,1.0,1.0,1.5,0.8,1.3,0.62,1.35,0.7,,,,,1.61,1.29,1.55,0.71,24,24,1.61,1.29,1.55,0.71,0.06
2025-02-15,20:45 (19:45),2024-2025,Serie A,25,Milan,Hellas Verona,1.0,0.0,2.1,0.0,1.0,0.4,1.0,1.26,1.14,1.35,1.17,1.6,0.4,1.2,0.9,1.2,2.2,1.0,2.0,1.22,1.16,1.09,1.28,,,,,1.61,1.13,0.89,1.74,23,24,1.61,1.13,0.89,1.74,0.72
2025-02-15,15:00 (14:00),2024-2025,Serie A,25,Atalanta,Cagliari,0.0,0.0,0.4,0.0,0.0,0.2,-1.0,1.64,1.22,1.6,1.15,2.2,1.6,1.8,1.1,1.2,1.4,1.0,1.5,1.06,1.38,1.08,1.48,,,,,2.05,0.97,1.05,1.47,24,24,2.05,0.97,1.05,1.47,1.0
2025-02-16,20:45 (19:45),2024-2025,Serie A,25,Juventus,Internazionale,1.0,0.0,1.2,0.0,1.0,1.8,1.0,1.26,1.62,1.36,1.85,2.0,2.0,1.9,2.4,1.0,1.2,1.3,0.8,1.26,0.76,1.05,0.58,,,,,1.53,0.92,2.08,0.92,24,24,1.53,0.92,2.08,0.92,-0.55
2025-02-16,12:30 (11:30),2024-2025,Serie A,25,Fiorentina,Como,0.0,2.0,0.3,2.0,0.0,0.8,-1.0,0.96,1.0,1.13,1.15,1.8,1.4,1.3,1.4,1.0,1.8,1.5,1.4,1.2,1.1,1.19,0.86,,,,,1.58,1.08,1.29,1.37,24,24,1.58,1.08,1.29,1.37,0.29
2025-02-16,18:00 (17:00),2024-2025,Serie A,25,Parma,Roma,0.0,1.0,0.2,1.0,0.0,1.1,-1.0,1.26,1.56,1.08,1.77,1.0,1.8,1.0,2.1,2.0,1.0,2.2,0.9,1.28,0.88,1.95,0.97,,,,,1.16,1.53,1.47,0.92,24,24,1.16,1.53,1.47,0.92,-0.31
2025-02-16,15:00 (14:00),2024-2025,Serie A,25,Udinese,Empoli,3.0,0.0,2.3,0.0,3.0,2.1,1.0,0.86,0.78,0.93,1.02,1.2,0.8,1.3,1.2,1.8,2.6,1.6,2.1,1.32,1.48,1.38,1.32,,,,,1.08,1.47,0.87,1.55,24,24,1.08,1.47,0.87,1.55,0.21
2025-02-16,15:00 (14:00),2024-2025,Serie A,25,Monza,Lecce,0.0,0.0,0.2,0.0,0.0,0.9,0.0,0.58,0.78,0.97,0.8,0.8,1.4,0.9,1.1,2.4,2.0,2.2,1.9,1.98,1.76,1.66,1.59,,,,,0.74,1.82,0.71,1.53,24,24,0.74,1.82,0.71,1.53,0.03
2025-02-17,20:45 (19:45),2024-2025,Serie A,25,Genoa,Venezia,2.0,0.0,1.5,0.0,2.0,0.5,1.0,1.24,0.8,1.09,0.72,1.2,0.8,0.9,1.1,1.2,1.4,0.9,1.4,0.76,1.46,0.86,1.62,,,,,0.97,1.29,0.84,1.47,24,24,0.97,1.29,0.84,1.47,0.13
2025-02-21,20:45 (19:45),2024-2025,Serie A,26,Lecce,Udinese,0.0,1.0,0.4,1.0,0.0,1.6,-1.0,0.66,1.02,0.8,1.04,0.8,1.8,1.0,1.4,1.8,1.8,1.5,1.5,1.52,1.7,1.43,1.46,,,,,0.71,1.53,1.08,1.47,25,25,0.71,1.53,1.08,1.47,-0.37
2025-02-22,20:45 (19:45),2024-2025,Serie A,26,Internazionale,Genoa,1.0,0.0,1.5,0.0,1.0,1.3,1.0,1.56,1.3,1.83,1.19,1.4,1.4,1.8,1.1,1.2,1.2,0.9,0.9,0.92,0.78,0.66,0.85,,,,,2.08,0.92,0.97,1.29,25,25,2.08,0.92,0.97,1.29,1.11
2025-02-22,15:00 (14:00),2024-2025,Serie A,26,Venezia,Lazio,0.0,0.0,0.8,0.0,0.0,1.1,0.0,0.82,1.66,0.74,1.23,0.8,2.6,0.9,1.7,1.6,1.2,1.4,1.7,1.38,0.96,1.67,1.33,,,,,0.84,1.47,1.61,1.29,25,25,0.84,1.47,1.61,1.29,-0.77
2025-02-22,18:00 (17:00),2024-2025,Serie A,26,Torino,Milan,2.0,1.0,0.3,1.0,2.0,2.4,1.0,0.84,1.42,0.78,1.49,1.4,1.4,1.1,1.2,1.2,1.0,1.1,0.8,1.46,1.02,1.16,0.92,,,,,1.03,1.18,1.61,1.13,25,24,1.03,1.18,1.61,1.13,-0.58
2025-02-22,15:00 (14:00),2024-2025,Serie A,26,Parma,Bologna,2.0,0.0,1.1,0.0,2.0,0.7,1.0,1.22,1.42,1.06,1.48,1.0,1.8,0.9,1.8,2.0,0.8,2.0,1.1,1.26,0.6,1.88,0.82,,,,,1.16,1.53,1.5,1.24,25,24,1.16,1.53,1.5,1.24,-0.34
2025-02-23,12:30 (11:30),2024-2025,Serie A,26,Como,Napoli,2.0,1.0,0.7,1.0,2.0,1.2,1.0,0.88,0.98,1.13,1.29,1.6,1.8,1.4,2.0,1.4,1.4,1.2,0.9,0.9,0.7,0.86,0.74,,,,,1.29,1.37,1.55,0.71,25,25,1.29,1.37,1.55,0.71,-0.26
2025-02-23,20:45 (19:45),2024-2025,Serie A,26,Cagliari,Juventus,0.0,1.0,0.3,1.0,0.0,2.1,-1.0,1.18,1.2,1.09,1.38,1.4,2.0,1.1,1.8,1.2,0.8,1.4,1.1,0.92,1.34,1.49,1.14,,,,,1.05,1.47,1.53,0.92,25,25,1.05,1.47,1.53,0.92,-0.48
2025-02-23,15:00 (14:00),2024-2025,Serie A,26,Hellas Verona,Fiorentina,1.0,0.0,1.2,0.0,1.0,1.4,1.0,1.16,0.72,1.12,1.06,0.4,1.6,0.8,1.3,2.0,1.2,1.7,1.6,1.36,1.28,1.36,1.15,,,,,0.89,1.74,1.58,1.08,25,25,0.89,1.74,1.58,1.08,-0.69
2025-02-23,18:00 (17:00),2024-2025,Serie A,26,Empoli,Atalanta,0.0,5.0,0.9,5.0,0.0,2.1,-1.0,0.92,1.44,1.1,1.43,0.6,2.0,0.8,1.6,2.6,1.0,2.3,0.9,1.64,0.8,1.46,1.03,,,,,0.87,1.55,2.05,0.97,25,25,0.87,1.55,2.05,0.97,-1.18
2025-02-24,20:45 (19:45),2024-2025,Serie A,26,Roma,Monza,4.0,0.0,1.5,0.0,4.0,0.3,1.0,1.5,0.48,1.7,0.86,1.6,0.4,1.8,0.8,0.6,2.2,0.8,2.0,0.52,1.88,0.9,1.63,,,,,1.47,0.92,0.74,1.82,25,25,1.47,0.92,0.74,1.82,0.73
2025-02-27,20:45 (19:45),2024-2025,Serie A,9,Bologna,Milan,2.0,1.0,2.0,1.0,2.0,0.8,1.0,1.2,1.72,1.43,1.62,1.2,1.6,1.7,1.3,1.0,1.0,1.3,1.0,0.72,0.86,0.83,0.92,,,,,1.5,1.24,1.61,1.13,25,25,1.5,1.24,1.61,1.13,-0.11
2025-02-28,20:45 (19:45),2024-2025,Serie A,27,Fiorentina,Lecce,1.0,0.0,1.6,0.0,1.0,0.9,1.0,0.86,0.66,0.99,0.69,1.2,0.6,1.2,0.8,1.2,1.2,1.5,1.5,1.24,1.32,1.18,1.53,,,,,1.58,1.08,0.71,1.53,26,26,1.58,1.08,0.71,1.53,0.87
2025-03-01,18:00 (17:00),2024-2025,Serie A,27,Napoli,Internazionale,1.0,1.0,1.8,1.0,1.0,0.3,0.0,1.06,1.44,1.19,1.82,1.4,0.8,1.8,1.7,1.4,1.2,1.0,0.9,0.7,1.0,0.67,0.76,,,,,1.55,0.71,2.08,0.92,26,26,1.55,0.71,2.08,0.92,-0.53
2025-03-01,15:00 (14:00),2024-2025,Serie A,27,Atalanta,Venezia,0.0,0.0,1.9,0.0,0.0,0.8,-1.0,1.72,0.76,1.49,0.78,2.6,0.6,2.0,0.7,0.4,1.4,0.9,1.2,0.82,1.28,0.98,1.57,,,,,2.05,0.97,0.84,1.47,26,26,2.05,0.97,0.84,1.47,1.21
2025-03-01,20:45 (19:45),2024-2025,Serie A,27,Udinese,Parma,1.0,0.0,2.3,0.0,1.0,0.8,1.0,1.22,1.12,1.06,0.98,1.8,1.2,1.4,0.9,1.0,1.8,1.2,1.7,1.5,1.18,1.28,1.69,,,,,1.08,1.47,1.16,1.53,26,26,1.08,1.47,1.16,1.53,-0.08
2025-03-02,15:00 (14:00),2024-2025,Serie A,27,Genoa,Empoli,1.0,1.0,0.3,1.0,1.0,0.9,0.0,1.46,1.02,1.29,1.13,1.2,0.4,1.1,0.8,0.8,3.0,1.0,2.7,0.76,1.64,0.89,1.57,,,,,0.97,1.29,0.87,1.55,26,26,0.97,1.29,0.87,1.55,0.1
2025-03-02,12:30 (11:30),2024-2025,Serie A,27,Monza,Torino,0.0,2.0,1.0,2.0,0.0,1.2,-1.0,0.44,0.82,0.83,0.71,0.2,1.6,0.7,1.2,2.4,1.2,2.2,1.2,1.82,1.64,1.63,1.34,,,,,0.74,1.82,1.03,1.18,26,26,0.74,1.82,1.03,1.18,-0.29
2025-03-02,20:45 (19:45),2024-2025,Serie A,27,Milan,Lazio,1.0,2.0,1.4,2.0,1.0,3.0,-1.0,1.44,1.58,1.62,1.3,1.2,2.0,1.3,1.7,1.0,1.2,1.2,1.1,0.94,0.86,1.05,1.21,,,,,1.61,1.13,1.61,1.29,26,26,1.61,1.13,1.61,1.29,0.0
2025-03-02,18:00 (17:00),2024-2025,Serie A,27,Roma,Como,2.0,1.0,1.6,1.0,2.0,1.2,1.0,1.48,0.74,1.82,1.08,1.8,1.2,2.2,1.4,0.4,1.4,0.6,1.3,0.48,1.02,0.81,0.95,,,,,1.47,0.92,1.29,1.37,26,26,1.47,0.92,1.29,1.37,0.18
2025-03-02,15:00 (14:00),2024-2025,Serie A,27,Bologna,Cagliari,2.0,1.0,2.1,1.0,2.0,0.5,1.0,1.46,0.72,1.46,0.98,1.4,0.6,1.7,1.1,1.0,1.2,1.4,1.4,0.76,1.26,0.88,1.55,,,,,1.5,1.24,1.05,1.47,26,26,1.5,1.24,1.05,1.47,0.45
2025-03-03,20:45 (19:45),2024-2025,Serie A,27,Juventus,Hellas Verona,2.0,0.0,2.0,0.0,2.0,0.2,1.0,1.4,1.14,1.38,0.98,1.8,0.6,1.7,0.6,0.8,1.4,0.9,1.5,1.22,1.34,1.13,1.31,,,,,1.53,0.92,0.89,1.74,26,26,1.53,0.92,0.89,1.74,0.64
2025-03-07,20:45 (19:45),2024-2025,Serie A,28,Cagliari,Genoa,1.0,1.0,0.7,1.0,1.0,0.9,-1.0,0.76,1.0,0.82,1.22,0.8,1.0,1.1,1.1,1.2,1.0,1.4,0.9,1.38,0.86,1.61,0.86,,,,,1.05,1.47,0.97,1.29,27,27,1.05,1.47,0.97,1.29,0.08
2025-03-08,15:00 (14:00),2024-2025,Serie A,28,Como,Venezia,1.0,1.0,1.3,1.0,1.0,1.3,0.0,0.82,0.8,1.17,0.71,1.2,0.4,1.5,0.5,1.4,1.2,1.3,1.1,1.14,1.34,0.95,1.55,,,,,1.29,1.37,0.84,1.47,27,27,1.29,1.37,0.84,1.47,0.45
2025-03-08,18:00 (17:00),2024-2025,Serie A,28,Lecce,Milan,2.0,3.0,1.0,3.0,2.0,3.5,-1.0,0.66,1.6,0.71,1.57,0.6,1.2,0.7,1.3,0.6,1.2,1.4,1.3,1.22,1.28,1.53,1.22,,,,,0.71,1.53,1.61,1.13,27,27,0.71,1.53,1.61,1.13,-0.9
2025-03-08,15:00 (14:00),2024-2025,Serie A,28,Parma,Torino,2.0,2.0,1.6,2.0,2.0,0.7,0.0,0.96,0.76,1.02,0.8,0.8,1.6,0.9,1.4,1.4,1.2,1.3,1.0,1.2,1.78,1.38,1.27,,,,,1.16,1.53,1.03,1.18,27,27,1.16,1.53,1.03,1.18,0.13
2025-03-08,20:45 (19:45),2024-2025,Serie A,28,Internazionale,Monza,3.0,2.0,2.6,2.0,3.0,0.6,1.0,1.24,0.56,1.53,0.8,0.8,0.2,1.5,0.6,1.2,2.4,1.0,2.2,1.24,1.54,0.91,1.57,,,,,2.08,0.92,0.74,1.82,27,27,2.08,0.92,0.74,1.82,1.34
2025-03-09,15:00 (14:00),2024-2025,Serie A,28,Napoli,Fiorentina,2.0,1.0,2.8,1.0,2.0,0.7,1.0,0.96,1.04,1.25,1.05,1.2,1.0,1.7,1.1,1.4,1.0,1.0,1.3,0.6,1.1,0.6,1.12,,,,,1.55,0.71,1.58,1.08,27,27,1.55,0.71,1.58,1.08,-0.03
2025-03-09,20:45 (19:45),2024-2025,Serie A,28,Juventus,Atalanta,0.0,4.0,0.9,4.0,0.0,3.2,-1.0,1.64,1.9,1.4,1.55,2.0,2.2,1.7,1.7,0.4,0.2,0.8,0.7,0.8,0.82,1.02,0.93,,,,,1.53,0.92,2.05,0.97,27,27,1.53,0.92,2.05,0.97,-0.52
