date,time,season,comp,round,home_team,away_team,gf_home,ga_home,xg_home,gf_away,ga_away,xg_away,result_home,xg_home_roll5,xg_away_roll5,xg_home_roll10,xg_away_roll10,gf_home_roll5,gf_away_roll5,gf_home_roll10,gf_away_roll10,ga_home_roll5,ga_away_roll5,ga_home_roll10,ga_away_roll10,xg_conceded_home_roll5,xg_conceded_away_roll5,xg_conceded_home_roll10,xg_conceded_away_roll10,avg_goals_for_prev_home,avg_goals_against_prev_home,avg_goals_for_prev_away,avg_goals_against_prev_away,avg_goals_for_curr_home,avg_goals_against_curr_home,avg_goals_for_curr_away,avg_goals_against_curr_away,matches_played_home,matches_played_away,avg_goals_for_home,avg_goals_against_home,avg_goals_for_away,avg_goals_against_away,home_advantage
2023-12-20,20:30,2023-2024,Bundesliga,16,Eintracht Frankfurt,Monchengladbach,2.0,1.0,1.4,1.0,2.0,0.3,1,1.08,1.32,1.48,1.53,1.8,2.2,2.0,2.2,2.0,2.0,1.6,2.0,1.96,1.76,1.85,1.77,,,,,1.5,1.47,1.65,1.97,15,15,1.5,1.47,1.65,1.97,-0.15
2023-12-20,20:30,2023-2024,Bundesliga,16,Bayer Leverkusen,Bochum,4.0,0.0,3.3,0.0,4.0,0.4,1,1.86,1.98,1.79,1.61,2.4,1.6,2.5,1.4,0.4,1.0,0.6,1.3,0.74,1.04,0.95,1.4,,,,,2.62,0.71,1.24,2.18,15,15,2.62,0.71,1.24,2.18,1.38
2024-01-12,20:30,2023-2024,Bundesliga,17,Bayern Munich,Hoffenheim,3.0,0.0,2.8,0.0,3.0,1.2,1,2.58,1.68,2.84,1.59,2.2,1.8,3.1,1.9,1.6,2.0,1.1,2.1,0.62,1.7,0.67,1.73,,,,,2.76,1.32,1.94,1.94,15,16,2.76,1.32,1.94,1.94,0.82
2024-01-13,18:30,2023-2024,Bundesliga,17,Darmstadt 98,Dortmund,0.0,3.0,1.0,3.0,0.0,3.1,-1,0.68,1.84,0.95,1.76,1.2,1.8,1.0,1.8,1.8,1.6,2.3,1.9,1.72,1.72,1.91,2.0,,,,,0.88,2.53,2.0,1.26,16,16,0.88,2.53,2.0,1.26,-1.12
2024-01-13,15:30,2023-2024,Bundesliga,17,Köln,Heidenheim,1.0,1.0,0.9,1.0,1.0,0.9,0,0.8,1.12,1.18,1.08,0.2,1.6,0.6,1.5,1.0,1.2,1.7,1.9,2.02,1.74,2.41,1.87,,,,,0.82,1.76,1.47,1.62,16,16,0.82,1.76,1.47,1.62,-0.65
2024-01-13,15:30,2023-2024,Bundesliga,17,Mainz 05,Wolfsburg,1.0,1.0,0.4,1.0,1.0,0.6,0,1.6,0.86,1.19,1.04,0.4,1.0,0.9,1.1,0.8,1.4,1.1,2.1,0.82,1.68,1.06,1.71,,,,,1.15,1.5,1.21,1.65,16,16,1.15,1.5,1.21,1.65,-0.06
2024-01-13,15:30,2023-2024,Bundesliga,17,Augsburg,Bayer Leverkusen,0.0,1.0,0.4,1.0,0.0,2.0,-1,1.16,2.04,1.42,2.01,0.8,2.4,1.5,2.6,1.6,0.4,1.6,0.6,1.96,0.82,1.73,0.94,,,,,1.47,1.76,2.62,0.71,16,16,1.47,1.76,2.62,0.71,-1.15
2024-01-13,15:30,2023-2024,Bundesliga,17,RB Leipzig,Eintracht Frankfurt,0.0,1.0,3.5,1.0,0.0,1.1,-1,2.8,0.96,2.5,1.49,2.0,1.8,2.2,2.2,1.4,1.8,1.1,1.5,1.14,1.72,1.08,1.56,,,,,2.26,1.15,1.5,1.47,16,16,2.26,1.15,1.5,1.47,0.76
2024-01-13,15:30,2023-2024,Bundesliga,17,Freiburg,Union Berlin,0.0,0.0,1.8,0.0,0.0,0.5,-1,1.68,1.28,1.55,1.19,1.4,1.2,1.4,0.8,0.8,1.8,1.6,2.2,1.4,1.76,1.64,1.5,,,,,1.32,1.71,0.97,1.71,16,15,1.32,1.71,0.97,1.71,0.35
2024-01-14,15:30,2023-2024,Bundesliga,17,Bochum,Werder Bremen,1.0,1.0,0.7,1.0,1.0,0.8,0,1.32,1.12,1.48,1.03,1.4,1.0,1.3,1.3,1.6,1.6,1.4,1.6,1.52,1.66,1.44,1.7,,,,,1.24,2.18,1.41,1.59,16,16,1.24,2.18,1.41,1.59,-0.17
2024-01-14,17:30,2023-2024,Bundesliga,17,Monchengladbach,Stuttgart,3.0,1.0,1.9,1.0,3.0,0.9,1,1.08,2.28,1.27,2.59,1.6,1.6,2.0,1.8,2.4,1.0,2.1,1.2,1.94,1.2,1.74,1.17,,,,,1.65,1.97,2.29,1.15,16,16,1.65,1.97,2.29,1.15,-0.64
2024-01-20,15:30,2023-2024,Bundesliga,18,Köln,Dortmund,0.0,4.0,1.3,4.0,0.0,3.4,-1,0.94,1.82,1.14,1.91,0.4,1.6,0.7,1.7,1.0,1.2,1.5,1.7,1.5,1.72,2.18,1.96,,,,,0.82,1.76,2.0,1.26,17,17,0.82,1.76,2.0,1.26,-1.18
2024-01-20,15:30,2023-2024,Bundesliga,18,Freiburg,Hoffenheim,3.0,2.0,2.7,2.0,3.0,1.4,1,1.72,1.68,1.72,1.52,1.2,1.6,1.4,1.6,0.6,2.4,1.3,2.2,1.42,1.9,1.45,1.93,,,,,1.32,1.71,1.94,1.94,17,17,1.32,1.71,1.94,1.94,-0.62
2024-01-20,15:30,2023-2024,Bundesliga,18,Bochum,Stuttgart,1.0,0.0,0.9,0.0,1.0,1.4,1,1.38,2.0,1.51,2.41,1.6,1.4,1.4,1.6,1.8,1.4,1.5,1.4,1.52,1.4,1.27,1.24,,,,,1.24,2.18,2.29,1.15,17,17,1.24,2.18,2.29,1.15,-1.05
2024-01-20,15:30,2023-2024,Bundesliga,18,Heidenheim,Wolfsburg,1.0,1.0,1.1,1.0,1.0,1.1,0,1.14,0.8,1.05,0.98,1.8,0.8,1.6,1.1,1.4,1.4,1.8,1.9,1.84,1.22,1.77,1.48,,,,,1.47,1.62,1.21,1.65,17,17,1.47,1.62,1.21,1.65,0.26
2024-01-20,15:30,2023-2024,Bundesliga,18,Darmstadt 98,Eintracht Frankfurt,2.0,2.0,1.1,2.0,2.0,1.2,0,0.8,1.0,0.87,1.41,1.0,1.8,0.8,2.1,2.2,1.4,2.5,1.5,2.02,1.96,2.13,1.79,,,,,0.88,2.53,1.5,1.47,17,17,0.88,2.53,1.5,1.47,-0.62
2024-01-20,18:30,2023-2024,Bundesliga,18,RB Leipzig,Bayer Leverkusen,2.0,3.0,1.6,3.0,2.0,2.0,-1,2.96,2.24,2.6,1.89,1.8,2.0,2.2,2.4,1.2,0.4,1.2,0.6,1.18,0.86,1.15,0.85,,,,,2.26,1.15,2.62,0.71,17,17,2.26,1.15,2.62,0.71,-0.36
2024-01-21,15:30,2023-2024,Bundesliga,18,Bayern Munich,Werder Bremen,0.0,1.0,1.9,1.0,0.0,0.4,-1,2.74,1.24,2.89,1.03,2.0,1.2,3.2,1.2,1.2,1.2,0.9,1.4,0.68,1.6,0.72,1.58,,,,,2.76,1.32,1.41,1.59,16,17,2.76,1.32,1.41,1.59,1.35
2024-01-21,17:30,2023-2024,Bundesliga,18,Monchengladbach,Augsburg,1.0,2.0,1.7,2.0,1.0,1.3,-1,1.26,0.9,1.23,1.37,1.8,0.6,2.1,1.4,1.8,1.6,2.0,1.5,1.48,1.94,1.75,1.75,,,,,1.65,1.97,1.47,1.76,17,17,1.65,1.97,1.47,1.76,0.18
2024-01-24,20:30,2023-2024,Bundesliga,13,Bayern Munich,Union Berlin,1.0,0.0,2.1,0.0,1.0,0.2,1,2.42,1.38,2.84,1.02,1.8,1.2,2.9,0.8,1.4,1.0,1.0,2.1,0.72,1.64,0.75,1.6,,,,,2.76,1.32,0.97,1.71,17,16,2.76,1.32,0.97,1.71,1.79
2024-01-26,20:30,2023-2024,Bundesliga,19,Eintracht Frankfurt,Mainz 05,1.0,0.0,1.3,0.0,1.0,0.8,1,1.04,1.32,1.29,1.15,2.0,0.4,2.0,0.8,1.4,0.8,1.6,1.0,1.9,0.7,1.76,0.89,,,,,1.5,1.47,1.15,1.5,18,17,1.5,1.47,1.15,1.5,0.35
2024-01-27,15:30,2023-2024,Bundesliga,19,Hoffenheim,Heidenheim,1.0,1.0,2.8,1.0,1.0,1.1,0,1.68,1.16,1.52,1.01,1.8,1.8,1.7,1.5,2.6,1.2,2.2,1.4,2.12,1.26,1.96,1.63,,,,,1.94,1.94,1.47,1.62,18,18,1.94,1.94,1.47,1.62,0.47
2024-01-27,15:30,2023-2024,Bundesliga,19,Augsburg,Bayern Munich,2.0,3.0,2.6,3.0,2.0,2.3,-1,0.88,2.42,1.25,2.87,0.6,1.8,1.1,2.7,1.6,0.4,1.4,0.9,2.08,0.5,1.77,0.66,,,,,1.47,1.76,2.76,1.32,18,18,1.47,1.76,2.76,1.32,-1.29
2024-01-27,15:30,2023-2024,Bundesliga,19,Stuttgart,RB Leipzig,5.0,2.0,2.2,2.0,5.0,0.4,1,1.58,2.48,2.41,2.57,1.0,1.8,1.3,2.1,1.6,1.6,1.5,1.4,1.42,1.38,1.27,1.11,,,,,2.29,1.15,2.26,1.15,18,18,2.29,1.15,2.26,1.15,0.03
2024-01-27,15:30,2023-2024,Bundesliga,19,Wolfsburg,Köln,1.0,1.0,1.5,1.0,1.0,0.6,0,0.76,0.9,0.95,1.0,0.8,0.2,1.1,0.4,1.0,1.8,1.8,1.8,1.14,2.04,1.4,2.49,,,,,1.21,1.65,0.82,1.76,18,18,1.21,1.65,0.82,1.76,0.39
2024-01-27,15:30,2023-2024,Bundesliga,19,Werder Bremen,Freiburg,3.0,1.0,2.5,1.0,3.0,1.2,1,1.16,2.08,1.03,1.76,1.4,1.6,1.3,1.5,0.8,1.0,1.3,1.4,1.28,1.24,1.51,1.44,,,,,1.41,1.59,1.32,1.71,18,18,1.41,1.59,1.32,1.71,0.09
2024-01-27,18:30,2023-2024,Bundesliga,19,Bayer Leverkusen,Monchengladbach,0.0,0.0,2.9,0.0,0.0,0.3,-1,2.22,1.28,1.9,1.37,2.4,1.6,2.5,2.1,0.6,2.0,0.7,1.9,1.04,1.46,0.87,1.61,,,,,2.62,0.71,1.65,1.97,18,18,2.62,0.71,1.65,1.97,0.97
2024-01-28,17:30,2023-2024,Bundesliga,19,Dortmund,Bochum,3.0,1.0,2.9,1.0,3.0,0.5,1,2.36,1.26,1.99,1.45,2.2,1.2,2.0,1.4,1.0,1.6,1.7,1.3,1.56,1.54,2.05,1.18,,,,,2.0,1.26,1.24,2.18,18,18,2.0,1.26,1.24,2.18,0.76
2024-01-28,15:30,2023-2024,Bundesliga,19,Union Berlin,Darmstadt 98,1.0,0.0,2.5,0.0,1.0,1.1,1,1.0,0.88,0.9,0.74,1.0,1.4,0.6,0.9,1.0,2.4,1.8,2.4,1.72,1.96,1.65,2.06,,,,,0.97,1.71,0.88,2.53,17,18,0.97,1.71,0.88,2.53,0.09
2024-02-02,20:30,2023-2024,Bundesliga,20,Heidenheim,Dortmund,0.0,0.0,1.2,0.0,0.0,0.6,0,1.1,2.64,1.08,2.06,1.4,2.4,1.5,2.0,1.0,0.6,1.3,1.5,1.64,1.1,1.81,1.88,,,,,1.47,1.62,2.0,1.26,19,19,1.47,1.62,2.0,1.26,-0.53
2024-02-03,15:30,2023-2024,Bundesliga,20,Bochum,Augsburg,1.0,1.0,0.9,1.0,1.0,1.6,0,1.06,1.26,1.36,1.37,1.2,1.0,1.3,1.0,1.6,1.8,1.4,1.5,1.82,2.24,1.43,1.86,,,,,1.24,2.18,1.47,1.76,19,19,1.24,2.18,1.47,1.76,-0.23
2024-02-03,18:30,2023-2024,Bundesliga,20,Köln,Eintracht Frankfurt,2.0,0.0,1.3,0.0,2.0,0.8,1,0.96,1.04,0.97,1.2,0.4,1.2,0.5,1.8,2.0,1.2,1.3,1.3,2.06,1.64,2.22,1.62,,,,,0.82,1.76,1.5,1.47,19,19,0.82,1.76,1.5,1.47,-0.68
2024-02-03,15:30,2023-2024,Bundesliga,20,Bayern Munich,Monchengladbach,3.0,1.0,2.1,1.0,3.0,1.0,1,2.32,1.12,2.52,1.3,1.8,1.4,2.2,1.9,0.8,1.4,1.1,1.8,0.94,1.62,0.85,1.86,,,,,2.76,1.32,1.65,1.97,19,19,2.76,1.32,1.65,1.97,1.11
2024-02-03,15:30,2023-2024,Bundesliga,20,Freiburg,Stuttgart,1.0,3.0,0.7,3.0,1.0,1.7,-1,2.1,1.5,1.79,2.27,1.6,1.8,1.5,1.6,1.6,1.8,1.5,1.4,1.5,1.24,1.55,1.14,,,,,1.32,1.71,2.29,1.15,19,19,1.32,1.71,2.29,1.15,-0.97
2024-02-03,15:30,2023-2024,Bundesliga,20,Mainz 05,Werder Bremen,0.0,1.0,0.8,1.0,0.0,0.6,-1,1.02,1.36,1.12,1.2,0.4,1.6,0.7,1.4,0.8,1.0,0.8,1.4,0.78,1.38,0.84,1.57,,,,,1.15,1.5,1.41,1.59,18,19,1.15,1.5,1.41,1.59,-0.26
2024-02-03,15:30,2023-2024,Bundesliga,20,Darmstadt 98,Bayer Leverkusen,0.0,2.0,0.6,2.0,0.0,1.9,-1,0.92,2.54,0.78,2.05,1.0,2.2,0.9,2.3,2.0,0.4,1.7,0.6,2.18,0.58,1.73,0.81,,,,,0.88,2.53,2.62,0.71,19,19,0.88,2.53,2.62,0.71,-1.74
2024-02-04,15:30,2023-2024,Bundesliga,20,Wolfsburg,Hoffenheim,2.0,2.0,1.7,2.0,2.0,1.7,0,0.82,1.94,0.96,1.63,1.0,1.4,1.0,1.5,1.0,2.6,1.6,2.1,1.04,2.04,1.32,1.71,,,,,1.21,1.65,1.94,1.94,19,19,1.21,1.65,1.94,1.94,-0.73
2024-02-04,17:30,2023-2024,Bundesliga,20,RB Leipzig,Union Berlin,2.0,0.0,1.1,0.0,2.0,0.5,1,2.0,1.08,2.19,1.09,1.6,0.6,1.7,0.7,2.2,0.8,1.9,1.5,1.52,1.72,1.24,1.62,,,,,2.26,1.15,0.97,1.71,19,18,2.26,1.15,0.97,1.71,1.29
2024-02-07,18:30,2023-2024,Bundesliga,18,Mainz 05,Union Berlin,1.0,1.0,1.3,1.0,1.0,1.0,0,0.9,1.04,1.16,1.08,0.4,0.6,0.5,0.7,1.0,0.6,0.7,1.5,0.84,1.38,0.76,1.65,,,,,1.15,1.5,0.97,1.71,19,19,1.15,1.5,0.97,1.71,0.18
2024-02-09,20:30,2023-2024,Bundesliga,21,Dortmund,Freiburg,3.0,0.0,1.9,0.0,3.0,0.3,1,2.24,1.64,2.02,1.53,2.2,1.4,2.0,1.3,0.4,2.2,1.1,1.5,0.98,1.6,1.68,1.5,,,,,2.0,1.26,1.32,1.71,20,20,2.0,1.26,1.32,1.71,0.68
2024-02-10,15:30,2023-2024,Bundesliga,21,Werder Bremen,Heidenheim,1.0,2.0,1.7,2.0,1.0,1.8,-1,1.16,1.24,1.14,1.08,1.4,1.2,1.3,1.3,0.6,1.0,1.2,1.3,1.26,1.44,1.49,1.61,,,,,1.41,1.59,1.47,1.62,20,20,1.41,1.59,1.47,1.62,-0.06
2024-02-10,18:30,2023-2024,Bundesliga,21,Bayer Leverkusen,Bayern Munich,3.0,0.0,1.3,0.0,3.0,0.6,1,2.42,2.24,2.14,2.41,2.0,2.0,2.2,2.1,0.4,0.8,0.4,1.2,0.66,1.08,0.7,0.85,,,,,2.62,0.71,2.76,1.32,20,20,2.62,0.71,2.76,1.32,-0.14
2024-02-10,15:30,2023-2024,Bundesliga,21,Eintracht Frankfurt,Bochum,1.0,1.0,2.4,1.0,1.0,1.5,-1,1.16,0.68,1.12,1.33,1.2,0.8,1.5,1.2,1.0,1.8,1.5,1.4,1.4,2.0,1.68,1.52,,,,,1.5,1.47,1.24,2.18,20,20,1.5,1.47,1.24,2.18,0.26
2024-02-10,15:30,2023-2024,Bundesliga,21,Monchengladbach,Darmstadt 98,0.0,0.0,1.5,0.0,0.0,0.7,0,1.04,0.92,1.18,0.77,1.2,1.0,1.7,0.8,1.6,2.2,1.8,1.7,1.72,2.44,1.74,1.8,,,,,1.65,1.97,0.88,2.53,20,20,1.65,1.97,0.88,2.53,0.77
2024-02-10,15:30,2023-2024,Bundesliga,21,Augsburg,RB Leipzig,2.0,2.0,0.7,2.0,2.0,1.3,0,1.22,1.66,1.27,2.25,1.0,1.4,1.0,1.9,1.8,2.0,1.5,1.7,1.9,1.46,1.75,1.2,,,,,1.47,1.76,2.26,1.15,20,20,1.47,1.76,2.26,1.15,-0.79
2024-02-10,15:30,2023-2024,Bundesliga,21,Union Berlin,Wolfsburg,1.0,0.0,0.5,0.0,1.0,1.3,1,0.94,1.04,1.11,0.97,0.4,1.2,0.8,1.0,0.8,1.4,1.3,1.6,1.48,1.26,1.62,1.37,,,,,0.97,1.71,1.21,1.65,20,20,0.97,1.71,1.21,1.65,-0.24
2024-02-11,17:30,2023-2024,Bundesliga,21,Hoffenheim,Köln,1.0,1.0,1.2,1.0,1.0,0.1,0,2.12,0.98,1.63,0.9,1.6,0.8,1.5,0.6,2.4,1.6,2.0,1.2,1.82,1.62,1.78,2.04,,,,,1.94,1.94,0.82,1.76,20,20,1.94,1.94,0.82,1.76,1.12
2024-02-11,15:30,2023-2024,Bundesliga,21,Stuttgart,Mainz 05,3.0,1.0,1.9,1.0,3.0,1.4,1,1.76,0.84,2.18,1.2,2.4,0.6,1.9,0.4,1.4,1.0,1.3,0.8,0.82,0.94,1.09,0.81,,,,,2.29,1.15,1.15,1.5,20,20,2.29,1.15,1.15,1.5,1.14
2024-02-16,20:30,2023-2024,Bundesliga,22,Köln,Werder Bremen,0.0,1.0,0.8,1.0,0.0,1.8,-1,0.84,1.2,0.82,1.16,1.0,1.4,0.6,1.2,1.4,0.8,1.2,1.2,1.56,1.28,1.79,1.47,,,,,0.82,1.76,1.41,1.59,21,21,0.82,1.76,1.41,1.59,-0.59
2024-02-17,15:30,2023-2024,Bundesliga,22,Hoffenheim,Union Berlin,0.0,1.0,1.0,1.0,0.0,1.4,-1,1.66,0.94,1.67,1.16,1.2,0.6,1.5,0.9,2.0,0.8,2.0,0.9,1.68,1.38,1.69,1.51,,,,,1.94,1.94,0.97,1.71,21,21,1.94,1.94,0.97,1.71,0.97
2024-02-17,15:30,2023-2024,Bundesliga,22,Heidenheim,Bayer Leverkusen,1.0,2.0,0.4,2.0,1.0,1.9,-1,1.22,2.02,1.17,2.03,1.0,1.8,1.3,2.1,0.8,0.4,1.0,0.4,1.42,0.7,1.58,0.76,,,,,1.47,1.62,2.62,0.71,21,21,1.47,1.62,2.62,0.71,-1.15
2024-02-17,15:30,2023-2024,Bundesliga,22,Wolfsburg,Dortmund,1.0,1.0,1.8,1.0,1.0,1.4,0,1.24,2.38,1.05,2.11,1.0,2.6,1.0,2.2,1.2,0.2,1.3,0.9,0.86,0.86,1.27,1.29,,,,,1.21,1.65,2.0,1.26,21,21,1.21,1.65,2.0,1.26,-0.79
2024-02-17,15:30,2023-2024,Bundesliga,22,Darmstadt 98,Stuttgart,1.0,2.0,1.7,2.0,1.0,1.6,-1,0.9,1.62,0.79,1.95,0.4,2.4,0.8,2.0,1.6,1.6,1.7,1.3,2.04,1.06,1.88,1.13,,,,,0.88,2.53,2.29,1.15,21,21,0.88,2.53,2.29,1.15,-1.41
2024-02-17,15:30,2023-2024,Bundesliga,22,Mainz 05,Augsburg,1.0,0.0,2.1,0.0,1.0,1.0,1,0.94,1.32,1.27,1.24,0.6,1.4,0.5,1.1,1.4,1.6,1.1,1.6,1.08,1.64,0.95,1.8,,,,,1.15,1.5,1.47,1.76,21,21,1.15,1.5,1.47,1.76,-0.32
2024-02-17,18:30,2023-2024,Bundesliga,22,RB Leipzig,Monchengladbach,2.0,0.0,1.7,0.0,2.0,0.7,1,1.58,1.28,2.19,1.18,1.6,1.0,1.8,1.3,2.2,1.2,1.8,1.8,1.3,1.58,1.22,1.76,,,,,2.26,1.15,1.65,1.97,21,21,2.26,1.15,1.65,1.97,0.61
2024-02-18,15:30,2023-2024,Bundesliga,22,Freiburg,Eintracht Frankfurt,3.0,3.0,2.2,3.0,3.0,1.0,-1,1.34,1.36,1.51,1.16,1.0,1.0,1.2,1.4,2.2,1.0,1.5,1.4,1.6,1.64,1.5,1.68,,,,,1.32,1.71,1.5,1.47,21,21,1.32,1.71,1.5,1.47,-0.18
2024-02-18,17:30,2023-2024,Bundesliga,22,Bochum,Bayern Munich,3.0,2.0,1.7,2.0,3.0,3.3,1,0.9,1.8,1.11,2.27,1.0,1.4,1.2,1.7,1.2,1.4,1.4,1.3,1.82,1.1,1.67,0.89,,,,,1.24,2.18,2.76,1.32,21,21,1.24,2.18,2.76,1.32,-1.52
2024-02-23,20:30,2023-2024,Bundesliga,23,Bayer Leverkusen,Mainz 05,2.0,1.0,1.1,1.0,2.0,1.1,1,2.0,1.28,2.12,1.3,2.0,0.6,2.0,0.5,0.6,1.2,0.5,1.0,0.7,1.16,0.78,0.93,,,,,2.62,0.71,1.15,1.5,22,22,2.62,0.71,1.15,1.5,1.47
2024-02-24,15:30,2023-2024,Bundesliga,23,Union Berlin,Heidenheim,2.0,2.0,1.1,2.0,2.0,1.1,-1,1.18,1.12,1.09,1.13,0.8,1.0,0.9,1.4,0.6,1.0,0.8,1.2,1.16,1.62,1.44,1.73,,,,,0.97,1.71,1.47,1.62,22,22,0.97,1.71,1.47,1.62,-0.5
2024-02-24,15:30,2023-2024,Bundesliga,23,Monchengladbach,Bochum,5.0,2.0,3.5,2.0,5.0,1.6,1,1.04,1.1,1.15,1.24,0.4,1.4,1.1,1.5,1.4,1.4,1.6,1.6,1.74,2.32,1.61,1.92,,,,,1.65,1.97,1.24,2.18,22,22,1.65,1.97,1.24,2.18,0.41
2024-02-24,15:30,2023-2024,Bundesliga,23,Werder Bremen,Darmstadt 98,1.0,1.0,1.8,1.0,1.0,1.0,0,1.4,1.04,1.32,0.92,1.4,0.6,1.3,0.8,0.6,1.4,0.9,1.8,1.3,1.74,1.45,1.88,,,,,1.41,1.59,0.88,2.53,22,22,1.41,1.59,0.88,2.53,0.53
2024-02-24,15:30,2023-2024,Bundesliga,23,Stuttgart,Köln,1.0,1.0,2.2,1.0,1.0,0.7,0,1.76,0.82,1.88,0.88,2.6,0.8,2.0,0.6,1.2,1.4,1.3,1.2,1.02,1.74,1.21,1.62,,,,,2.29,1.15,0.82,1.76,22,22,2.29,1.15,0.82,1.76,1.47
2024-02-24,18:30,2023-2024,Bundesliga,23,Bayern Munich,RB Leipzig,2.0,1.0,1.5,1.0,2.0,0.9,1,2.08,1.22,2.25,2.09,1.8,2.0,1.8,1.9,1.8,2.0,1.6,1.6,1.36,1.22,1.04,1.2,,,,,2.76,1.32,2.26,1.15,22,22,2.76,1.32,2.26,1.15,0.5
2024-02-25,19:30,2023-2024,Bundesliga,23,Augsburg,Freiburg,2.0,1.0,1.6,1.0,2.0,1.6,1,1.44,1.42,1.17,1.57,1.4,1.6,1.0,1.4,1.6,2.8,1.6,1.7,1.66,1.7,1.8,1.56,,,,,1.47,1.76,1.32,1.71,22,22,1.47,1.76,1.32,1.71,0.15
2024-02-25,15:30,2023-2024,Bundesliga,23,Eintracht Frankfurt,Wolfsburg,2.0,2.0,0.9,2.0,2.0,1.0,-1,1.34,1.48,1.17,1.14,1.4,1.0,1.6,0.9,1.6,1.2,1.5,1.3,1.38,1.06,1.67,1.14,,,,,1.5,1.47,1.21,1.65,22,22,1.5,1.47,1.21,1.65,0.29
2024-02-25,17:30,2023-2024,Bundesliga,23,Dortmund,Hoffenheim,2.0,3.0,1.9,3.0,2.0,1.3,-1,2.04,1.62,1.93,1.65,2.2,1.2,1.9,1.4,0.4,1.6,0.8,2.0,1.02,1.4,1.37,1.65,,,,,2.0,1.26,1.94,1.94,22,22,2.0,1.26,1.94,1.94,0.06
2024-03-01,20:30,2023-2024,Bundesliga,24,Freiburg,Bayern Munich,2.0,2.0,1.5,2.0,2.0,1.8,-1,1.2,1.96,1.64,2.19,1.2,2.0,1.4,1.9,2.8,2.0,1.9,1.2,1.74,1.5,1.49,1.0,,,,,1.32,1.71,2.76,1.32,23,23,1.32,1.71,2.76,1.32,-1.44
2024-03-02,15:30,2023-2024,Bundesliga,24,Mainz 05,Monchengladbach,1.0,1.0,1.0,1.0,1.0,1.0,0,1.34,1.4,1.18,1.34,0.8,1.2,0.6,1.4,1.4,1.4,1.1,1.7,1.12,1.8,0.95,1.63,,,,,1.15,1.5,1.65,1.97,23,23,1.15,1.5,1.65,1.97,-0.5
2024-03-02,15:30,2023-2024,Bundesliga,24,Heidenheim,Eintracht Frankfurt,1.0,2.0,1.0,2.0,1.0,1.2,-1,1.12,1.28,1.14,1.16,1.2,1.4,1.5,1.7,1.2,1.6,1.2,1.5,1.62,1.36,1.44,1.63,,,,,1.47,1.62,1.5,1.47,23,23,1.47,1.62,1.5,1.47,-0.03
2024-03-02,15:30,2023-2024,Bundesliga,24,Darmstadt 98,Augsburg,0.0,6.0,0.8,6.0,0.0,2.9,-1,1.02,1.5,0.95,1.19,0.4,1.4,0.9,1.0,1.2,1.6,1.8,1.6,1.86,1.64,1.91,1.86,,,,,0.88,2.53,1.47,1.76,23,23,0.88,2.53,1.47,1.76,-0.59
2024-03-02,15:30,2023-2024,Bundesliga,24,Bochum,RB Leipzig,1.0,4.0,0.8,4.0,1.0,2.1,-1,1.24,1.08,1.25,1.78,1.6,1.8,1.4,1.8,2.4,1.8,2.0,1.7,2.74,1.12,2.14,1.25,,,,,1.24,2.18,2.26,1.15,23,23,1.24,2.18,2.26,1.15,-1.02
2024-03-02,15:30,2023-2024,Bundesliga,24,Union Berlin,Dortmund,0.0,2.0,1.2,2.0,0.0,1.6,-1,0.9,1.74,0.99,2.05,1.0,1.8,0.8,2.0,1.0,1.0,0.9,1.0,1.16,1.02,1.44,1.29,,,,,0.97,1.71,2.0,1.26,23,23,0.97,1.71,2.0,1.26,-1.03
2024-03-02,18:30,2023-2024,Bundesliga,24,Wolfsburg,Stuttgart,2.0,3.0,0.8,3.0,2.0,1.1,-1,1.46,1.92,1.11,1.75,1.2,2.8,1.0,1.9,1.4,1.2,1.2,1.4,1.02,0.98,1.08,1.2,,,,,1.21,1.65,2.29,1.15,23,23,1.21,1.65,2.29,1.15,-1.08
2024-03-03,17:30,2023-2024,Bundesliga,24,Hoffenheim,Werder Bremen,2.0,1.0,1.7,1.0,2.0,1.3,1,1.6,1.68,1.64,1.42,1.4,1.4,1.6,1.4,1.4,0.8,2.0,0.8,1.24,1.12,1.68,1.2,,,,,1.94,1.94,1.41,1.59,23,23,1.94,1.94,1.41,1.59,0.53
2024-03-03,15:30,2023-2024,Bundesliga,24,Köln,Bayer Leverkusen,0.0,2.0,1.0,2.0,0.0,1.5,-1,0.7,1.82,0.8,2.02,1.0,1.8,0.6,2.1,0.8,0.4,1.3,0.5,1.5,0.6,1.77,0.82,,,,,0.82,1.76,2.62,0.71,23,23,0.82,1.76,2.62,0.71,-1.8
2024-03-08,20:30,2023-2024,Bundesliga,25,Stuttgart,Union Berlin,2.0,0.0,1.0,0.0,2.0,0.9,1,1.7,1.04,1.6,1.04,2.4,1.0,2.1,0.8,1.2,1.0,1.5,0.8,1.06,1.26,1.15,1.32,,,,,2.29,1.15,0.97,1.71,24,24,2.29,1.15,0.97,1.71,1.32
2024-03-09,15:30,2023-2024,Bundesliga,25,RB Leipzig,Darmstadt 98,2.0,0.0,3.2,0.0,2.0,0.5,1,1.42,0.96,1.71,0.94,2.2,0.4,1.9,0.7,1.0,2.2,1.6,2.1,0.84,1.94,1.18,2.06,,,,,2.26,1.15,0.88,2.53,24,24,2.26,1.15,0.88,2.53,1.38
